rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
293,Sun Yat-sen University,53603,16.6,0.09,50,43.6,35.8,63.5,56.4,34.9,2020
294,University of Surrey,13125,16,0.37,50,30.2,34.3,71.9,46.8,93.7,2020
295,Swansea University,16445,16.7,0.23,50,21.3,24.1,93.3,36.8,83.2,2020
296,Syracuse University,20236,15.7,0.2,50,35.1,29.6,78.1,35.3,48.7,2020
297,Tampere University,15149,21.8,0.06,50,26.4,34.7,81.8,52.6,49.3,2020
298,Technical University of Darmstadt,18166,40.8,0.17,50,42.4,44.2,50.4,89.5,57.2,2020
299,Tohoku University,17735,8.2,0.12,50,52.7,54.4,39.8,86.4,38.1,2020
300,Tokyo Institute of Technology,9752,7.7,0.13,50,51.2,51.8,37.4,69.3,40.5,2020
301,Western Sydney University,32259,35.7,0.17,50,23.5,29.1,82.8,40.4,83.7,2020
302,Aix-Marseille University,67857,16.6,0.12,46.8,41.3,25.3,67.1,36.8,60.5,2020
303,Anglia Ruskin University,18022,23.1,0.3,46.8,17.9,14.4,99.9,35.1,83.7,2020
304,Beijing Normal University,23524,15.4,0.11,46.8,46.5,39.6,48.6,57.1,42.9,2020
305,Boston College,12904,15.7,0.11,46.8,36.7,33.7,69.2,34.4,42.3,2020
306,University of Canterbury,13089,18,0.24,46.8,24.3,27.2,72.7,38.5,93.1,2020
307,Colorado School of Mines,5768,16.7,0.11,46.8,30.1,25.1,79.6,46.6,42.1,2020
308,Cyprus University of Technology,3228,17.4,0.08,46.8,17.2,16.3,98,35.3,72,2020
309,Deakin University,39305,28.6,0.22,46.8,23.8,29.6,73.5,40.6,85.2,2020
310,University of Fribourg,10887,32.3,0.18,46.8,31.8,32.4,64.7,54.1,87.3,2020
311,Goethe University Frankfurt,47141,19.6,0.15,46.8,31.7,29.5,75.6,43.2,59.9,2020
312,Grenoble Alpes University,41411,17.6,0.13,46.8,34,30.4,69.7,36,59.9,2020
313,Huazhong University of Science and Technology,56379,16.5,0.05,46.8,41,39.1,59.8,90.4,25.8,2020
314,Indian Institute of Science,4128,9.6,0.01,46.8,58.6,55.3,32.4,57.1,20.2,2020
315,Indian Institute of Technology Ropar,1119,7.6,0,46.8,28.1,12.8,100,36.2,18,2020
316,Jacobs University,1142,16.2,0.76,46.8,40.6,33.2,50.7,55.1,88.7,2020
317,Johannes Gutenberg University of Mainz,31919,26.9,0.11,46.8,35.2,22.6,77.4,68.9,56.7,2020
318,University of Klagenfurt,3639,10.8,0.22,46.8,25.3,16.5,86.5,37.2,87.3,2020
319,Kyung Hee University,22102,17.3,0.22,46.8,33.8,40.5,56.4,84.9,62.6,2020
320,University of Liège,20888,27,0.21,46.8,27.6,38.2,60.5,95.9,70.6,2020
321,University of Macau,9340,14.4,0.37,46.8,32.3,32.6,61.9,41,98.5,2020
322,University of Malaya,15140,8,0.2,46.8,41.6,30.5,56.6,48.1,81.6,2020
323,University of Marburg,25541,34.7,0.12,46.8,33.8,29.1,73.4,39.1,53.6,2020
324,Maynooth University,9291,28.3,0.12,46.8,20.3,29.8,80.3,37.3,78.2,2020
325,University of Milan,45451,21.4,0.06,46.8,35.9,28.9,72.2,37.7,42.6,2020
326,Montpellier University,39405,19.5,0.15,46.8,36.3,27.1,67.1,37.3,61.6,2020
327,Nagoya University,15676,9.2,0.11,46.8,47.8,47.8,43.4,76.8,32.8,2020
328,University of Newcastle,22100,20.7,0.18,46.8,24.5,28.3,76.6,49.9,83.1,2020
329,University of New Mexico (Main campus),19382,17.1,0.05,46.8,29.2,31.8,83.6,37.4,33.2,2020
330,North Carolina State University,30231,12.5,0.15,46.8,36.7,35.3,64.7,43.2,57.8,2020
331,Nova Southeastern University,17785,23.4,0.06,46.8,33.8,10.3,99.5,34.4,29.5,2020
332,Osaka University,22892,7.4,0.11,46.8,51.5,49,34.6,63,36,2020
333,Polytechnic University of Milan,35184,25,0.17,46.8,33.1,35.2,59.6,72.5,59,2020
334,Reykjavík University,2879,24.9,0.08,46.8,14.4,18.2,100,36.5,64.1,2020
335,Rush University,2425,2,0.01,46.8,37.2,12.9,92.1,41.3,19.7,2020
336,Southern University of Science and Technology (SUSTech),3198,9.5,0,46.8,23.9,23.5,85.3,70.5,59.7,2020
337,Stony Brook University,24201,10.5,0.23,46.8,34.4,23.5,77,36.1,71.5,2020
338,Swedish University of Agricultural Sciences,3737,4.5,0.04,46.8,31.1,29.5,73.5,94.8,47.6,2020
339,University of Tartu,8532,11.6,0.08,46.8,26.8,27.1,82.4,37.5,55.4,2020
340,University of Tasmania,18219,24.9,0.3,46.8,26,33.7,63,50.1,88.2,2020
341,Temple University,35814,13,0.09,46.8,39.3,23.5,79.3,34.4,37.7,2020
342,The University of Tennessee-Knoxville,25907,16.8,0.05,46.8,32.9,23.4,80.3,43.9,45.7,2020
343,University of Texas at Dallas,22757,21.6,0.25,46.8,23.7,29.3,82.1,39.9,60.2,2020
344,University of Trento,12920,19.5,0.07,46.8,27.7,31.7,77.8,41.5,57.7,2020
345,Tulane University,11185,9.8,0.11,46.8,42.3,24.1,72.7,37,41.9,2020
346,Umeå University,17373,12.5,0.11,46.8,23.5,28.5,79.1,36.2,63.4,2020
347,United Arab Emirates University,7523,9.2,0.21,46.8,23.7,19.1,84.7,43.3,91.6,2020
348,Università della Svizzera Italiana,2768,10.8,0.67,46.8,24.6,21.9,74.6,44,99.6,2020
349,University College Cork,16861,18,0.18,46.8,24.9,23.1,77.5,44.5,81.3,2020
350,Victoria University,14815,32.2,0.23,46.8,24,26,75.3,42.8,77.9,2020
351,University of Alaska Fairbanks,3593,8.7,0.05,44.4,27.5,25,72.5,43.8,53.9,2020
352,American University of Beirut,8401,8.5,0.21,44.4,28.7,14.9,77.1,36.7,78.2,2020
353,Australian Catholic University,23886,43.5,0.12,44.4,20.6,27.5,73.4,39.4,74.3,2020
354,Babol Noshirvani University of Technology,5744,29.6,0,44.4,15.3,21.2,99.8,42.2,17.1,2020
355,University of Bayreuth,9255,29.7,0.1,44.4,34.7,34.5,55.8,59.9,55.4,2020
356,"Birkbeck, University of London",8631,15.8,0.38,44.4,27.6,31.5,62.8,34.5,87.4,2020
357,University of Bremen,18915,31.9,0.12,44.4,36.9,36.1,56,49,55.7,2020
358,Brunel University London,10961,16.3,0.36,44.4,26.9,26.9,63.2,36.8,95.3,2020
359,"University of California, Merced",7324,20.9,0.08,44.4,17.1,21.6,95.3,38,42.4,2020
360,Catholic University of Portugal,10998,26.7,0.1,44.4,18.3,15,94.6,35.9,47.4,2020
361,Clark University,3045,11.5,0.23,44.4,24,22.7,79.3,34.4,57.5,2020
362,University of Connecticut,32446,15.2,0.09,44.4,36.5,29.7,60.6,37.9,49,2020
363,University of Crete,13321,23.4,0.04,44.4,17.7,20.1,91.4,38.7,48,2020
364,University of Denver,9535,13,0.09,44.4,40.5,22.3,75.4,35.8,27.8,2020
365,University of Florence,34686,20.4,0.11,44.4,37.9,25.1,65.8,42.3,46.2,2020
366,"Goldsmiths, University of London",8486,15.3,0.35,44.4,33.8,28.6,60.4,35.1,79.4,2020
367,Hanyang University,20087,15.7,0.21,44.4,39.1,40,40.1,92.3,62.3,2020
368,Hasselt University,5189,31.1,0.13,44.4,28.3,38.1,56.6,49.7,68.1,2020
369,Hofstra University,10066,13.9,0.09,44.4,38.4,13.2,79.3,34.4,29.8,2020
370,University of Iceland,8135,13.9,0.12,44.4,19.5,30,75,62.7,63.6,2020
371,IMT Atlantique,1676,8.2,0.44,44.4,34.4,28.5,53.1,91.6,75.2,2020
372,Indian Institute of Technology Indore,1128,9.7,0,44.4,32.5,23.7,77.1,39.9,19.7,2020
373,Iowa State University,32469,18.8,0.12,44.4,29.5,33,60.5,49.6,56.7,2020
374,Jordan University of Science and Technology,21512,13.4,0.17,44.4,15.8,9,100,40.2,62.3,2020
375,Justus Liebig University Giessen,28575,46.8,0.09,44.4,37.7,34.1,53.8,41.6,53.9,2020
376,University of Kent,17754,20,0.31,44.4,24.1,28.4,67.9,35,91.5,2020
377,Khalifa University,3651,9.5,0.26,44.4,27.7,32.9,54,100,95.4,2020
378,Loughborough University,14749,14.3,0.25,44.4,33.8,34.3,52.9,39,80.1,2020
379,University of Manitoba,29311,29.4,0.17,44.4,28,30.8,69.9,36.5,53.4,2020
380,Nankai University,28061,13.3,0.07,44.4,35.7,21.8,75.8,41.5,35.4,2020
381,University of Naples Federico II,49604,19.6,0.02,44.4,35.4,23.4,71.9,38.2,31.2,2020
382,National Tsing Hua University,14853,18,0.1,44.4,35.4,46.2,50.1,64.8,36.2,2020
383,Northumbria University,21811,17.5,0.17,44.4,19.4,18.1,85.6,35.1,72.4,2020
384,"University of Occupational and Environmental Health, Japan",1142,2.6,0.01,44.4,26.9,9.6,99.8,40.2,18.1,2020
385,Örebro University,9735,18.5,0.06,44.4,17.6,21.1,88.7,36,52.2,2020
386,Oregon State University,24798,16,0.11,44.4,30.9,30.1,67.2,37.7,52.9,2020
387,University of Perugia,24830,32.3,0.06,44.4,18.6,22.8,87.5,45.2,44.6,2020
388,University of Pisa,33726,22.4,0.06,44.4,31.2,26.5,74.3,40.5,40.9,2020
389,RMIT University,33848,22.4,0.3,44.4,25.7,26.1,64.5,42.5,91.8,2020
390,University of Salerno,24290,25.8,0.02,44.4,20.2,19.5,94,37.3,33.9,2020
391,State University of New York Albany,15947,16.6,0.1,44.4,24,35.4,72.8,40.1,49.6,2020
392,University of Stirling,9250,15.8,0.23,44.4,23.6,25.3,75.5,35.2,82.1,2020
393,Swinburne University of Technology,14379,27.9,0.27,44.4,24.5,28.9,66.5,41,79.3,2020
394,Taipei Medical University,5973,10.2,0.1,44.4,28.7,31.8,67.9,94.9,38,2020
395,TU Dortmund University,34267,108.8,0.1,44.4,37.6,41.4,54.2,45.8,42.2,2020
396,University of Turku,12785,16.3,0.06,44.4,27.1,30.8,73.5,37.3,52.6,2020
397,Université de Versailles Saint-Quentin-en-Yvelines,16621,21.2,0.15,44.4,17.3,21.1,89.9,35.4,64.2,2020
398,Vienna University of Technology,10464,19.9,0.29,44.4,38.4,36.8,45.5,63.7,84,2020
399,Washington State University,27957,18.1,0.07,44.4,30.7,28.6,71.8,48.4,49.3,2020
400,Wayne State University,22295,11.3,0.09,44.4,33.3,18.1,83.3,45.4,37.6,2020
401,Wuhan University,52502,14.6,0.07,44.4,44,34,52.5,84.7,40.4,2020
402,Aberystwyth University,6866,16.2,0.19,42.3,24.8,22.9,66.3,39.7,78.1,2020
403,University of Alabama,35120,22.5,0.04,42.3,26.9,22.4,77.4,35.3,28.9,2020
404,American University,11750,11,0.12,42.3,40.9,19.5,65.7,39.1,32.3,2020
405,Aswan University,22393,40.8,0,42.3,11.9,8.7,100,34.4,44.6,2020
406,Bangor University,9590,16.3,0.23,42.3,22.4,20.7,66.3,35.7,81.8,2020
407,University of Bari Aldo Moro,29564,20.5,0.01,42.3,16.7,17.1,87.3,36.2,32.2,2020
408,Bond University,3341,10.3,0.43,42.3,21.1,19.6,64.6,35.9,89.2,2020
409,University of Bordeaux,54965,21.6,0.13,42.3,30,22.7,66.8,36.4,58.4,2020
410,Bournemouth University,13692,17.1,0.18,42.3,33.2,18.7,55.5,34.8,79.8,2020
411,Universiti Brunei Darussalam,3830,10.9,0.15,42.3,23,19.3,74.4,34.8,85.8,2020
412,Cankaya University,9164,28.4,0.02,42.3,14.9,11.4,99.7,34.9,43.2,2020
413,Centrale Nantes,1706,16.1,0.45,42.3,30.4,29.6,48.6,83.2,84.1,2020
414,Central South University,51546,18.4,0.02,42.3,32,33.9,56,84.1,26,2020
415,Charles University in Prague,48623,12.7,0.18,42.3,32.9,25.9,53,34.8,58.7,2020
416,"City, University of London",14362,18.5,0.51,42.3,26.1,27.8,57.7,35.5,94.9,2020
417,"Colorado State University, Fort Collins",26014,16.3,0.06,42.3,27.8,25.3,64.1,38.4,38.4,2020
418,University of Côte d’Azur,36706,23,0.23,42.3,30,18.3,68.5,40.4,83.2,2020
419,Covenant University,8768,15.7,0,42.3,27.2,14.7,78.4,43.8,26.2,2020
420,University of Cyprus,6635,22,0.11,42.3,24,24.6,62.3,47.7,81,2020
421,University of Desarrollo,15384,19,0.04,42.3,13.5,8.8,99.1,36.8,48.1,2020
422,Diego Portales University,17287,14.9,0.02,42.3,14.7,10.5,95.3,34.4,50.4,2020
423,Drexel University,19801,11.1,0.17,42.3,35.8,20.4,64.7,41.5,50.3,2020
424,University of Eastern Finland,11630,18.5,0.06,42.3,24.7,27.9,70.7,39.2,50.2,2020
425,École des Mines de Saint-Étienne,973,8.1,0.25,42.3,35.5,11.7,64.3,47.8,68.5,2020
426,Edith Cowan University,17560,31.3,0.26,42.3,18.7,21.9,67.8,39.1,82.9,2020
427,Federal University of Toulouse Midi-Pyrénées,103857,19.2,0.14,42.3,28.5,25.9,60.6,37,63,2020
428,University of Ferrara,14644,25.2,0.07,42.3,21,20.2,75,40.3,45.5,2020
429,Free University of Bozen-Bolzano,3891,12,0.13,42.3,20.6,13.1,77.9,35.4,76.4,2020
430,Fujita Health University,2942,3.2,0,42.3,24.5,9.7,91.1,36.8,18.6,2020
431,University of Genoa,23977,19.5,0.09,42.3,32.1,23.1,63.8,42.9,43.9,2020
432,University of Georgia,35164,16.3,0.07,42.3,34.9,35.8,55.8,37.2,46,2020
433,Georgia State University,29290,14.4,0.06,42.3,33.9,27.2,62.9,35.4,41.9,2020
434,Gwangju Institute of Science and Technology,2098,12.1,0.06,42.3,40,39.3,39.3,57,33.9,2020
435,Harbin Institute of Technology,29603,9.9,0.12,42.3,39.5,36.8,44,99.3,36.7,2020
436,Hokkaido University,18225,8.1,0.11,42.3,45.7,40.1,30,58.7,39.2,2020
437,Hong Kong Baptist University,8759,11.6,0.45,42.3,27.9,22,58.1,38.4,97.6,2020
438,University of Houston,44128,25.7,0.09,42.3,33.6,25.9,58,36.8,42.5,2020
439,Hunan University,40715,20.4,0.02,42.3,23.6,24.1,74.9,52.6,22.4,2020
440,Indian Institute of Technology Bombay,10267,16.1,0.01,42.3,44.7,39.6,34.9,80.3,21,2020
441,Indian Institute of Technology Delhi,7284,14.8,0.01,42.3,48.5,27.9,49,73.9,17.6,2020
442,Indian Institute of Technology Kharagpur,9167,12.3,0,42.3,41.3,38.9,39,91.9,18.8,2020
443,University of Innsbruck,14128,12.6,0.4,42.3,27.6,21.8,62,43.1,97.4,2020
444,ITMO University,10206,13.1,0.16,42.3,30.6,28,49.8,84.6,62.1,2020
445,University of Kansas,24526,9.9,0.09,42.3,36.9,22.6,68.3,43.5,35.4,2020
446,University of Kentucky,27078,12.4,0.04,42.3,37,24.9,55.5,38.4,38,2020
447,University of KwaZulu-Natal,36660,29.2,0.04,42.3,25.4,28.7,70.1,36.8,55,2020
448,Kyushu University,18643,8.8,0.13,42.3,44.2,39.2,34.3,75.3,38.8,2020
449,Leibniz University Hanover,27625,54,0.14,42.3,36.8,29.9,46.1,52.3,48.6,2020
450,Linköping University,18544,11.2,0.12,42.3,22.7,23.6,75.4,48.1,59.3,2020
451,Liverpool John Moores University,19461,17.4,0.14,42.3,17.7,17.5,78.2,34.9,71.8,2020
452,Mansoura University,140126,24.9,0.03,42.3,19.1,9.2,88.1,39.6,44.3,2020
453,Middlesex University,15649,18,0.45,42.3,19.4,17.3,74.2,34.6,88.3,2020
454,University of Milan-Bicocca,26509,28.9,0.06,42.3,23.7,20.2,80.7,39.1,44.3,2020
455,University of Missouri-Columbia,28513,13.3,0.06,42.3,34.9,24.2,65.7,35.5,39.9,2020
456,University of Missouri-St Louis,7019,16,0.06,42.3,30,24.7,70.3,40.4,40.6,2020
457,University of Modena and Reggio Emilia,17432,24.8,0.06,42.3,32.1,19.7,69.3,43.5,39.2,2020
458,Murdoch University,14905,27.7,0.37,42.3,18.5,24.9,61.9,51,90.8,2020
459,National Research Nuclear University MEPhI,6489,10.8,0.24,42.3,37.5,36.1,33.6,100,63.7,2020
460,University of Nebraska-Lincoln,24610,17.2,0.11,42.3,30.1,28,63.2,38.6,56.7,2020
461,New Mexico Institute of Mining and Technology,1809,11.3,0.08,42.3,22.3,14.6,70.6,78.1,62.9,2020
462,Norwegian University of Science and Technology,35181,15.8,0.08,42.3,26.2,28.3,64.3,38.5,62.2,2020
463,Oklahoma State University,21494,15.8,0.07,42.3,24.1,21.5,71.1,36.9,44.3,2020
464,University of Pavia,24623,41.5,0.08,42.3,24.6,25.7,65.5,55.5,47,2020
465,University of Peradeniya,17482,10.8,0.01,42.3,16.5,7.6,100,35.4,43.3,2020
466,University of the Philippines,39877,8.4,0.01,42.3,24.1,17.2,86.9,39.4,37.9,2020
467,Polytechnic University of Bari,6122,24.4,0.01,42.3,17.3,22.1,84.1,37.1,30.9,2020
468,Pontifical Javeriana University,30048,15.4,0.01,42.3,15.3,8.9,98.6,34.8,44.6,2020
469,University of Porto,32020,18.7,0.15,42.3,27.4,27.9,62.1,38.7,53.9,2020
470,University of Portsmouth,20186,15.4,0.26,42.3,17.8,16.2,71,34.9,87.7,2020
471,Qatar University,15585,17.3,0.38,42.3,19.6,27.2,64.7,49.3,99.6,2020
472,Quaid-i-azam University,14694,24.8,0.01,42.3,20.5,18.6,81.5,34.4,45.5,2020
473,Rensselaer Polytechnic Institute,7798,15.6,0.2,42.3,30,28.7,58.9,67,52.1,2020
474,Royal Veterinary College,2067,10.9,0.19,42.3,27.2,18.3,69.1,43.5,86.6,2020
475,Sabancı University,3605,21.5,0.09,42.3,27.8,35.3,55.8,65.4,52,2020
476,University of St Gallen,7579,11.8,0.34,42.3,30.6,19.6,59,43.4,95.7,2020
477,University of Saskatchewan,17194,17.7,0.2,42.3,35.9,26.9,48.1,59.2,72.6,2020
478,Sciences Po,11915,45.1,0.34,42.3,29.8,27,56.8,38.2,76,2020
479,Sejong University,12119,17,0.1,42.3,23.4,20.8,75.4,40,42.6,2020
480,Semmelweis University,10996,9.8,0.31,42.3,26.2,12.3,74,36.2,75,2020
481,University of Siena,12636,14.8,0.08,42.3,37.9,21.6,67.6,37.5,43.1,2020
482,SOAS University of London,5194,12.1,0.53,42.3,41.9,37.7,31.2,34.4,79.5,2020
483,University of South Carolina-Columbia,32291,16.2,0.05,42.3,33.2,25.5,63.7,36.2,43.2,2020
484,University of Strasbourg,46898,18.8,0.2,42.3,28.7,21.1,62.3,37.7,71.9,2020
485,University of Strathclyde,18517,19,0.27,42.3,28.3,31.6,51.9,43.6,86.2,2020
486,Technion Israel Institute of Technology,14703,21.8,0.05,42.3,32.4,31.5,56.8,36.5,63.7,2020
487,Teikyo University,22873,16.7,0.02,42.3,14.8,10.8,95.9,36.5,19.2,2020
488,University of Texas at San Antonio,24435,24.5,0.04,42.3,18.1,21.1,78,36.2,36.4,2020
489,Tokyo Medical and Dental University (TMDU),2999,3.3,0.09,42.3,45.2,24.2,58.1,63.1,27.1,2020
490,Tongji University,35690,13.1,0.13,42.3,35.5,43.6,34.6,98.2,56,2020
491,University of Trieste,15933,23.5,0.08,42.3,30.1,22.7,66.9,37.7,47.8,2020
492,University of Tsukuba,16844,13.6,0.21,42.3,43.3,37.2,34.4,44.6,44.3,2020
493,University of Tulsa,5067,12.4,0.16,42.3,33.5,16.2,68.9,50.5,39.6,2020
494,University of Turin,55957,29.6,0.08,42.3,22.6,27.3,75.3,45.4,44.3,2020
495,UiT The Arctic University of Norway,16475,13,0.1,42.3,21.5,18,80,36,64.5,2020
496,University of Urbino Carlo Bo,14278,39.6,0.06,42.3,17.1,14.6,88.4,37.4,49.8,2020
497,University of Valencia,50311,14.9,0.12,42.3,24.6,20.8,70.8,37,47,2020
498,Verona University,19873,27.5,0.05,42.3,31.5,20.3,63.7,42.4,41.2,2020
499,University of Victoria,21169,25.7,0.2,42.3,23.6,15.9,70.1,44.9,87.2,2020
500,Yasouj University,6332,27.5,0,42.3,15.1,15.5,91.8,35.7,15.6,2020
501,York University,46683,35.4,0.24,42.3,28.2,37.6,50.7,45.4,75,2020
502,University of Alabama in Huntsville,6729,16.3,0.08,38.7,22.2,22.4,58.1,68.4,44.9,2020
503,Amirkabir University of Technology,11580,21.6,0.02,38.7,34.2,31.8,43.2,76.5,21.9,2020
504,University of L’Aquila,18867,55.3,0.04,38.7,30.8,18.7,65.4,41.4,32.3,2020
505,Aston University,11113,21.1,0.26,38.7,21,24.2,55.1,37.1,92.4,2020
506,Universidad Autónoma de Chile,23312,26.2,0.01,38.7,12.3,8.9,81.6,34.4,50.7,2020
507,Bar-Ilan University,16723,17.5,0.05,38.7,29.9,36.5,44.2,46.6,52.9,2020
508,Beihang University,29952,13.7,0.06,38.7,30.4,34.2,38.1,98.2,28.7,2020
509,Bilkent University,10374,14.5,0.09,38.7,24.5,24.7,53.1,55.1,62.8,2020
510,"Binghamton University, State University of New York",17848,23.3,0.14,38.7,22.8,21.9,62,36.8,42.7,2020
511,Université Bourgogne Franche-Comté (UBFC),59858,32.9,0.11,38.7,23.2,13.8,71.1,38.6,52.3,2020
512,University of Brescia,14206,27.2,0.07,38.7,15.4,17,71.2,38.1,43.1,2020
513,University of Campinas,28795,15.1,0.03,38.7,44.6,38,34.8,44.8,30.6,2020
514,Carleton University,27570,29.7,0.21,38.7,20.2,27.2,57.1,36.1,69,2020
515,University of Catania,25392,20.4,0.02,38.7,33.1,17.7,67.6,36.9,29.8,2020
516,Catholic University of the Sacred Heart,28725,21.6,0.07,38.7,18.4,20.9,72.6,44.8,45.3,2020
517,CentraleSupélec,4226,10.2,0.29,38.7,29.4,21.1,48.9,60.9,81.8,2020
518,Charles Darwin University,6314,22.8,0.32,38.7,19.9,24.3,51.4,45.2,81.1,2020
519,Institute of Chemical Technology,2146,18.2,0,38.7,38.3,24.1,47.1,77.4,14.4,2020
520,"China Medical University, Taiwan",7603,16.5,0.08,38.7,25.8,32.4,45.9,87.7,31.4,2020
521,Chung-Ang University,16681,22.1,0.18,38.7,37.9,37,25.2,64.6,49.7,2020
522,Claude Bernard University Lyon 1,26875,12.7,0.13,38.7,26,24,58,38.6,56.7,2020
523,Complutense University of Madrid,62624,19.7,0.13,38.7,35.4,28.9,47.2,36.1,44,2020
524,East China Normal University,25747,11.5,0.17,38.7,30.5,23.5,50.5,50.6,58.4,2020
525,Florida International University,34203,23.8,0.08,38.7,30.4,22.6,62.3,38,39.7,2020
526,University of Graz,20312,21.9,0.13,38.7,22.9,18.3,56.1,35.8,76,2020
527,Graz University of Technology,6370,10,0.2,38.7,30.5,17.5,50.1,71.5,78.2,2020
528,University of Greifswald,10247,21.1,0.07,38.7,30,22.4,60.2,39.1,47,2020
529,University of Guelph,22165,29.1,0.09,38.7,26.2,29.4,47.4,48.6,57.7,2020
530,Hacettepe University,47035,22,0.04,38.7,28.4,13.1,70.5,37.5,25,2020
531,University of Haifa,16164,21,0.02,38.7,26.7,31.9,52.8,36.3,35.9,2020
532,Hamburg University of Technology,5216,35.2,0.19,38.7,36.2,23.9,42.5,79.1,52.7,2020
533,University of Hull,14047,18.2,0.19,38.7,22.3,23,56.1,36.3,76.5,2020
534,University of Ibadan,26648,16.4,0.01,38.7,23.4,12.1,77.6,41.4,37.1,2020
535,University of Idaho,9694,17,0.08,38.7,33.3,21.1,53.4,36.2,45.9,2020
536,Indian Institute of Technology Gandhinagar,1222,11.2,0,38.7,21.1,11.5,76,45.1,28,2020
537,Indian Institute of Technology Roorkee,7561,16.4,0.02,38.7,38.9,28.2,46.6,72.5,16.5,2020
538,University of Insubria,7646,22.1,0.06,38.7,18.5,19.5,72.1,36.6,40.2,2020
539,University of Jyväskylä,10200,15,0.05,38.7,26.7,30.8,54.3,35.8,50.7,2020
540,Kansai Medical University,841,1.1,0.03,38.7,32.3,8.7,70,35.6,17.7,2020
541,University of Kashan,8438,27.4,0.03,38.7,19.6,18.2,75.2,35.6,18.7,2020
542,Keele University,9004,15,0.19,38.7,20.3,22.4,64.1,35.5,73.8,2020
543,King Fahd University of Petroleum and Minerals,6882,6.8,0.13,38.7,27.2,15.9,51.7,64.4,78.7,2020
544,King Saud University,38971,10.4,0.1,38.7,24.6,25.8,49.6,83.4,80.3,2020
545,King Saud bin Abdulaziz University for Health Sciences,11708,6.9,0.01,38.7,29.9,7.7,67.1,35.8,68.5,2020
546,Koç University,5381,15.6,0.06,38.7,26.9,34.4,49.2,60.2,49.7,2020
547,Lappeenranta-Lahti University of Technology LUT,3851,28.2,0.19,38.7,28.3,30.1,43.1,53.8,61.5,2020
548,University of Limerick,14221,21.7,0.17,38.7,20.1,23.5,54.6,39.2,83.7,2020
549,Lincoln University,2476,13.5,0.39,38.7,24.4,19.9,47.9,51.5,94.2,2020
550,University of Lisbon,47886,17.7,0.12,38.7,25.2,29.8,52.7,39.2,53.8,2020
551,Louisiana State University,29169,20.7,0.06,38.7,34.5,26.3,55.3,35.4,35.5,2020
552,Marche Polytechnic University,10603,20.7,0.04,38.7,22.1,18.9,65.8,40.8,31.2,2020
553,Mashhad University of Medical Sciences,9134,10.6,0.03,38.7,28.1,12.3,73,34.5,19.9,2020
554,Massey University,18653,16.2,0.31,38.7,22.9,18.9,49.1,41.5,92.8,2020
555,Memorial University of Newfoundland,15127,13.7,0.18,38.7,20.5,19.9,57.7,61,74.1,2020
556,Missouri University of Science and Technology,8084,22.2,0.14,38.7,24.2,24.6,59.2,52.9,66,2020
557,National and Kapodistrian University of Athens,57697,28.4,0.1,38.7,21.8,15,72.9,55.4,52,2020
558,National Chiao Tung University,12017,16.7,0.12,38.7,35.8,43.3,25.6,87,35.9,2020
559,National Taiwan University of Science and Technology (Taiwan Tech),8340,19.5,0.15,38.7,29.7,41.8,39.5,62.2,40,2020
560,National Yang-Ming University,4258,5.1,0.02,38.7,38.7,18.8,60,38.1,21.5,2020
561,University of Nebraska Medical Center,3041,2.3,0.07,38.7,35.8,12.1,57.5,38.1,43.5,2020
562,University of Neuchâtel,4284,12.8,0.22,38.7,23.7,29.3,48.3,37.2,90.4,2020
563,New Jersey Institute of Technology,9279,15.1,0.17,38.7,21.3,19.2,58.2,36.7,76.8,2020
564,Northern Arizona University,29684,28.1,0.05,38.7,20.2,14.7,82.3,35.1,31.5,2020
565,North-West University,36749,29.9,0.04,38.7,20.1,17.1,69.9,41.1,43.3,2020
566,Norwegian University of Life Sciences,5790,6.9,0.21,38.7,26.5,10.5,66.2,39.9,78.4,2020
567,Novosibirsk State University,7123,6.2,0.2,38.7,42.8,31.9,30.3,35.7,43.8,2020
568,The Open University,61915,32.3,0.08,38.7,18.2,16.1,66.5,34.8,57,2020
569,Open University of Catalonia,22962,84.5,0.02,38.7,16.5,14.2,74.2,35.8,40.2,2020
570,Universidad Peruana Cayetano Heredia,6236,10.6,0,38.7,17,11.3,83.1,34.7,46.4,2020
571,Peter the Great St Petersburg Polytechnic University,18251,9,0.28,38.7,26.2,15.9,61.8,71.2,52.6,2020
572,University of Plymouth,17667,17.2,0.15,38.7,20.3,19.3,67.5,35,70.3,2020
573,Polytechnic University of Turin,31425,35.8,0.13,38.7,26.2,25.4,55.3,50.8,46.5,2020
574,Pontifical Catholic University of Chile,28541,15,0.07,38.7,24.2,28.3,48.6,64.5,57.1,2020
575,Renmin University of China,25590,12.5,0.06,38.7,42.5,21.2,47.4,43.9,42.5,2020
576,University of Rhode Island,16569,19.3,0.03,38.7,23.9,17.7,66,34.4,35.4,2020
577,University of Rome II – Tor Vergata,34965,19.9,0.11,38.7,23.2,17.8,67.1,37.2,51.3,2020
578,University of Rome III,31696,50.1,0.05,38.7,23.4,22.7,61.2,40.4,41.4,2020
579,University of Rovira i Virgili,12411,12.3,0.11,38.7,23.7,21,67.6,36.6,51.1,2020
580,San Diego State University,30799,30.5,0.08,38.7,23.7,24.4,62,35.1,33.9,2020
