rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
532,Lappeenranta-Lahti University of Technology LUT,"3,576",23,0.20,27.6—32.5,28.4,26.3,28.7,61.5,55.9,2017
533,University of Limerick,"13,250",20.8,0.17,27.6—32.5,18.5,19,44.3,36,82.6,2017
534,Liverpool John Moores University,"18,200",18.4,0.14,27.6—32.5,16.1,13.3,56.7,32.7,65,2017
535,Louisiana State University,"28,541",19.9,0.05,27.6—32.5,31.1,20.2,42.1,32.1,29.7,2017
536,Mahidol University,"28,665",7.7,0.03,27.6—32.5,29.4,13.4,36.8,50.8,42.9,2017
537,University of Maribor,"13,956",16.5,0.03,27.6—32.5,16,13.1,51.2,39.6,35.5,2017
538,Memorial University of Newfoundland,"15,403",15.7,0.13,27.6—32.5,18.8,16.8,50.9,52.1,37.9,2017
539,Middlesex University,"16,035",20.4,0.44,27.6—32.5,18.5,13.2,39.5,32.2,84.9,2017
540,University of Minho,"18,475",18.4,0.10,27.6—32.5,22.2,22.1,39.2,50.3,46.3,2017
541,Missouri University of Science and Technology,"7,884",23,0.17,27.6—32.5,20,24.7,34,45.4,65.3,2017
542,Montana State University,"13,360",18.6,0.05,27.6—32.5,18.7,20.7,56.7,43.3,26.2,2017
543,Monterrey Institute of Technology,"14,168",20,0.15,27.6—32.5,25,16.6,36.5,93.5,67.6,2017
544,National Autonomous University of Mexico,"139,544",11.9,0.05,27.6—32.5,36.8,33,17.8,60.2,37.2,2017
545,National Institute of Applied Sciences of Lyon (INSA Lyon),"6,215",8.6,0.30,27.6—32.5,27.3,11.9,43,66.7,76.4,2017
546,National Taiwan Normal University,"10,752",12.9,0.23,27.6—32.5,28.2,31.1,17.6,78.3,44.4,2017
547,National Yang-Ming University,"4,363",5.2,0.02,27.6—32.5,31.5,15.8,37.7,35.5,17.1,2017
548,National and Kapodistrian University of Athens,"61,985",32.2,0.09,27.6—32.5,27,16.4,46.8,38,43,2017
549,University of Nebraska Medical Center,"2,847",2.5,0.08,27.6—32.5,36.4,12.9,35.8,37.1,36.8,2017
550,New Jersey Institute of Technology,"9,743",18,0.21,27.6—32.5,21.3,17.8,47.9,47.6,55.1,2017
551,NOVA University of Lisbon,"19,425",18.5,0.12,27.6—32.5,23.7,21.7,45.2,42.3,52,2017
552,Oklahoma State University,"21,252",21.4,0.07,27.6—32.5,26.4,24.7,41.7,36.3,27.2,2017
553,Old Dominion University,"20,131",20.2,0.03,27.6—32.5,23.1,17.7,53.2,1.7,27.5,2017
554,Otto von Guericke University of Magdeburg,"14,104",11.7,0.13,27.6—32.5,23,14.2,40.3,41.1,49.2,2017
555,Paderborn University,"19,621",48.1,0.09,27.6—32.5,23.6,22.3,35.9,41.4,40.6,2017
556,University of Palermo,"46,200",24.7,0.01,27.6—32.5,17.8,11.1,70.5,34.2,24.1,2017
557,University of Parma,"26,159",30.1,0.06,27.6—32.5,15.1,19.8,58.2,37.2,36.4,2017
558,Pontifical Javeriana University,"22,794",17.3,0.01,27.6—32.5,15.8,8,63.7,32.8,44,2017
559,Pusan National University,"24,882",19.8,0.12,27.6—32.5,27.8,27.1,25.6,63.8,33.9,2017
560,Qatar University,"11,844",18.7,0.43,27.6—32.5,16.2,16.3,45.2,41.8,99.9,2017
561,University of Regina,"11,821",23.4,0.14,27.6—32.5,16.5,11.9,48.8,34.8,50.9,2017
562,University of Rennes 1,"26,171",29.8,0.14,27.6—32.5,22.3,17,50.7,41.6,54.9,2017
563,Roskilde University,"6,023",14.6,0.08,27.6—32.5,17.9,28.3,39.9,35.6,47.1,2017
564,Sejong University,"11,622",16.4,0.04,27.6—32.5,21.5,15.7,47.4,35.6,29.8,2017
565,Semmelweis University,"12,592",10.7,0.25,27.6—32.5,24,12.8,50.2,34.5,71.3,2017
566,Sharif University of Technology,"11,177",18.4,0.00,27.6—32.5,25.1,27.4,37.6,85.3,17.9,2017
567,Université de Sherbrooke,"14,367",12.3,0.08,27.6—32.5,22.2,13.3,45.8,34.7,56.2,2017
568,University of Siena,"18,244",14.4,0.08,27.6—32.5,20.7,13.8,52.2,34.7,42.4,2017
569,Sogang University,"10,494",23.9,0.05,27.6—32.5,24.9,27.5,32.7,48.4,26,2017
570,"Soochow University, China","43,366",15.1,0.02,27.6—32.5,19.7,15.8,58.8,68.1,18.3,2017
571,Southeast University,"31,983",11.7,0.04,27.6—32.5,27.2,30.4,28.9,92.7,22,2017
572,Southern Cross University,"9,143",35.4,0.15,27.6—32.5,16.9,23.1,47.1,38.6,52.6,2017
573,SUNY University at Albany,"15,363",16,0.08,27.6—32.5,23.5,22.8,45.8,32.7,34.4,2017
574,University of the Sunshine Coast,"7,512",28.5,0.16,27.6—32.5,15.2,17.9,47.1,33.5,60,2017
575,Tampere University of Technology,"5,696",15.3,0.13,27.6—32.5,23,14.9,44.3,64.6,56.1,2017
576,University of Texas at Arlington,"26,833",24.1,0.11,27.6—32.5,20,17.4,48.3,40.7,36.3,2017
577,Tianjin University,"30,103",12.1,0.01,27.6—32.5,32.6,29.2,21.9,99.3,16.5,2017
578,University of Toledo,"18,916",16.5,0.10,27.6—32.5,32.8,14.1,33.6,44.3,38.8,2017
579,Tongji University,"36,432",13.6,0.12,27.6—32.5,32.4,35.2,22.3,98.7,39.2,2017
580,The University of Tulsa,"4,682",12.4,0.26,27.6—32.5,33.6,15.3,41.9,66.6,44.6,2017
581,University of Ulsan,"14,841",13.6,0.02,27.6—32.5,19.4,18.8,60.8,54.7,18.7,2017
582,Ulster University,"17,660",14,0.07,27.6—32.5,18.7,15.3,49.5,33.1,70.7,2017
583,United Arab Emirates University,"7,101",8.8,0.27,27.6—32.5,24,16,38.7,33.2,95.4,2017
584,University of Urbino Carlo Bo,"13,381",33.8,0.07,27.6—32.5,14.1,7.9,59.5,35,37.7,2017
585,University of Valencia,"52,339",16.4,0.09,27.6—32.5,20.9,18.4,50.5,34.4,41.7,2017
586,Polytechnic University of Valencia,"25,288",10.6,0.11,27.6—32.5,22.1,24.8,43.9,44.3,41.9,2017
587,University of Warsaw,"47,940",13.7,0.07,27.6—32.5,25,16.5,45.2,32.7,44.2,2017
588,Warsaw University of Technology,"34,708",14.6,0.03,27.6—32.5,18.4,9.9,59,36.7,21.5,2017
589,University of Wisconsin-Milwaukee,"22,442",18.2,0.06,27.6—32.5,21.1,17.8,53.6,34,28.2,2017
590,Xi’an Jiaotong University,"31,851",11,0.04,27.6—32.5,35.3,26.3,32.9,54.9,26.2,2017
591,University of Zaragoza,"30,733",11.7,0.05,27.6—32.5,20.3,12.5,49.7,38.6,35.1,2017
592,University of A Coruña,"16,598",12.7,0.02,18.6—27.5,17.6,10.9,23.7,35.5,27.3,2017
593,AGH University of Science and Technology,"33,244",15.1,0.02,18.6—27.5,16.1,11,40.3,36.6,19.4,2017
594,Ajou University,"11,724",9.7,0.04,18.6—27.5,20.8,12.4,28.1,48.4,22.2,2017
595,University of Alcalá,"16,820",12.5,0.20,18.6—27.5,19.6,11.5,31.8,42.2,55.8,2017
596,Alfaisal University,"1,473",12.3,0.33,18.6—27.5,16.9,7.3,32.2,37.4,96,2017
597,Aligarh Muslim University,"15,627",12.3,0.02,18.6—27.5,25.7,9.5,30.5,36.2,21.9,2017
598,American University of Sharjah,"5,545",15,0.84,18.6—27.5,16.3,12.3,13.6,33.2,95.3,2017
599,American University in Cairo,"5,875",13.9,0.06,18.6—27.5,24.8,8.7,16.4,33.2,69.4,2017
600,Amirkabir University of Technology,"12,468",22.8,0.01,18.6—27.5,22.7,18.9,35.5,59.9,15.4,2017
601,University of Antioquia,"39,516",24.4,0.00,18.6—27.5,16.5,18.5,13.9,43.3,38.8,2017
602,"Asia University, Taiwan","12,330",26.5,0.02,18.6—27.5,13.5,18.4,24.1,45.1,19.6,2017
603,Auburn University,"22,282",17.6,0.05,18.6—27.5,31.7,18.3,24.2,40,30.9,2017
604,Austral University of Chile,"14,061",17.1,0.02,18.6—27.5,16.6,9.8,20,43.8,47.4,2017
605,Australian Catholic University,"21,123",31.1,0.10,18.6—27.5,14.9,17.7,44.2,35.4,40.3,2017
606,Babeş-Bolyai University,"37,128",23,0.02,18.6—27.5,25.2,11.5,29.9,32.7,38.1,2017
607,University of Bedfordshire,"12,960",19.1,0.33,18.6—27.5,14.9,10,22.6,32.8,73.1,2017
608,Beijing Institute of Technology,"27,603",12.7,0.06,18.6—27.5,30,24.7,13,78.4,19.2,2017
609,University of Beira Interior,"6,930",15.4,0.07,18.6—27.5,18.5,12.7,42.4,32.6,37.7,2017
610,"Birla Institute of Technology and Science, Pilani","12,292",17.5,0.00,18.6—27.5,16.9,7.5,38.9,33.1,15.5,2017
611,Bournemouth University,"11,690",17.4,0.18,18.6—27.5,17,14.9,32.4,32.4,72.7,2017
612,University of Bradford,"10,295",18.9,0.29,18.6—27.5,17.9,14.4,25.9,36,78.2,2017
613,University of Brighton,"15,575",17.1,0.21,18.6—27.5,15.8,12.3,37.4,33.5,64.7,2017
614,Brno University of Technology,"22,985",20.5,0.17,18.6—27.5,17.6,12,30.1,38.8,40.4,2017
615,Budapest University of Technology and Economics,"20,584",21.6,0.03,18.6—27.5,15.8,13.6,32.2,45.8,28.5,2017
616,COMSATS University Islamabad,"28,626",10.6,0.00,18.6—27.5,16.7,7.1,45.2,32.1,43.5,2017
617,University of Calcutta,"18,883",34.1,0.00,18.6—27.5,32.6,11.1,16.6,33.5,14,2017
618,Capital Medical University,"12,080",7.3,0.03,18.6—27.5,27.1,18.2,17.1,34.2,19.1,2017
619,University of Castilla-La Mancha,"25,646",15.5,0.04,18.6—27.5,16.8,10.8,35.3,34.3,30.5,2017
620,University of Central Lancashire,"17,705",16.8,0.16,18.6—27.5,15.4,11.1,33,32.7,55.7,2017
621,Chang Gung University,"7,504",12.6,0.01,18.6—27.5,21.3,25.1,30.3,36.4,17.1,2017
622,Carlos III University of Madrid,"15,787",10.9,0.14,18.6—27.5,24.7,15.9,29.6,37.2,53.1,2017
623,"University of Chemistry and Technology, Prague","4,525",10.6,0.19,18.6—27.5,24.1,7.2,23.4,39,48.6,2017
624,Chiang Mai University,"37,084",16.8,0.01,18.6—27.5,18.6,11.5,29.7,35.9,33.7,2017
625,Chiba University,"14,085",10.2,0.05,18.6—27.5,27.6,16.3,32.7,51.7,23.1,2017
626,"China University of Geosciences, Wuhan","29,098",20.1,0.03,18.6—27.5,20,20.3,35.3,50.2,18.3,2017
627,"China University of Petroleum, Beijing","14,997",20.2,0.06,18.6—27.5,24.3,25.5,8.8,100,18.3,2017
628,Jeonbuk National University,"23,596",15.1,0.03,18.6—27.5,19.2,14.9,25.6,36.1,27.7,2017
629,Chonnam National University,"35,577",19.3,0.03,18.6—27.5,17.5,13.4,31.1,35.6,22.5,2017
630,Chulalongkorn University,"38,368",14.7,0.03,18.6—27.5,26.6,16.8,19,50.2,33,2017
631,Chung Yuan Christian University,"15,187",30.3,0.05,18.6—27.5,14.9,23.2,17.7,43.2,21.5,2017
632,Clemson University,"19,743",17,0.07,18.6—27.5,23.5,22,33,38.8,35.6,2017
633,Comenius University in Bratislava,"22,683",11.4,0.10,18.6—27.5,21.9,11.7,24,32.4,47.9,2017
634,University of Concepción,"26,253",17.6,0.01,18.6—27.5,15.5,13,20.8,56.4,46.2,2017
635,Coventry University,"21,285",13.9,0.41,18.6—27.5,17,9.2,27.7,32.6,76.1,2017
636,Czech Technical University in Prague,"22,015",13.6,0.15,18.6—27.5,18.9,20.8,36.4,38.5,42.4,2017
637,Dalian University of Technology,"36,595",15.5,0.02,18.6—27.5,21.8,20.1,29.3,81.5,21,2017
638,De Montfort University,"16,080",18.8,0.23,18.6—27.5,16.3,12.4,37.7,32.8,62.1,2017
639,University of Delhi,"22,494",20.4,0.01,18.6—27.5,39,17.3,21.9,32.1,15.9,2017
640,Diego Portales University,"15,868",14.2,0.02,18.6—27.5,11.8,8.5,52.2,32.8,48.6,2017
641,Dublin Institute of Technology,"14,215",19.6,0.24,18.6—27.5,15,10.4,27.7,32.1,72.6,2017
642,University of East London,"13,185",23.3,0.33,18.6—27.5,18.8,12.8,11.7,32.2,76.7,2017
643,Eastern Mediterranean University,"16,053",31.5,0.34,18.6—27.5,13.3,7.7,24.1,32.8,71.5,2017
644,Edinburgh Napier University,"10,645",20.5,0.31,18.6—27.5,14.2,10.6,23.6,35.1,73.6,2017
645,Ehime University,"9,597",11.3,0.03,18.6—27.5,24.3,29.5,18.2,37.5,24.5,2017
646,Eötvös Loránd University,"24,868",15.7,0.07,18.6—27.5,20.7,11.8,34.8,32.9,46.5,2017
647,Universidade Federal do ABC (UFABC),"11,423",20.8,0.01,18.6—27.5,14.9,12.8,33.4,36.4,31.9,2017
648,Federal University of Minas Gerais,"42,240",14.1,0.01,18.6—27.5,30.6,14.3,25.5,33.6,22.7,2017
649,Universidade Federal do Paraná (UFPR),"23,673",11.3,0.01,18.6—27.5,24.3,23.9,8,32.1,17.2,2017
650,Universidade Federal do Rio Grande do Sul,"38,897",14.1,0.01,18.6—27.5,31,10.8,23.9,32.1,21.5,2017
651,Federal University of Rio de Janeiro,"53,377",12.9,0.02,18.6—27.5,31.1,15.7,20.1,41.7,27.9,2017
652,Universidade Federal de Santa Catarina,"33,360",14.3,0.03,18.6—27.5,25.3,12.4,20.1,54,24.4,2017
653,Universidade Federal de São Paulo (UNIFESP),"12,525",8.4,0.01,18.6—27.5,37.5,19.1,26.8,32.1,22.3,2017
654,Feng Chia University,"20,848",24.6,0.09,18.6—27.5,14.8,15.6,36,38,26,2017
655,Florida Institute of Technology,"4,715",14,0.30,18.6—27.5,25.5,13.4,28.8,36.6,60.6,2017
656,University of La Frontera,"9,731",24.9,0.01,18.6—27.5,14.3,10.2,22.8,53,40.9,2017
657,University of Ghana,"37,804",31.7,0.02,18.6—27.5,16.1,24.7,19.5,34.8,49.5,2017
658,Glasgow Caledonian University,"13,730",21.8,0.18,18.6—27.5,18,10.7,38.8,33.2,59.3,2017
659,University of Greenwich,"15,210",19.6,0.34,18.6—27.5,15.4,11.2,35.9,33.4,82.9,2017
660,Hacettepe University,"38,109",18.2,0.05,18.6—27.5,20.3,10.5,36.5,32.6,21.9,2017
661,University of Haifa,"17,871",30.1,0.01,18.6—27.5,22.2,24.7,27.7,33.7,35.3,2017
662,Hofstra University,"9,920",14.2,0.10,18.6—27.5,35.8,4.8,18.9,32.1,26.6,2017
663,University of Huddersfield,"15,035",18.1,0.26,18.6—27.5,18.3,12.6,24.5,32.9,63.6,2017
664,Hunan University,"43,684",24.5,0.02,18.6—27.5,17,17,34.8,45.2,16.2,2017
665,ISCTE-University Institute of Lisbon,"8,926",26.7,0.11,18.6—27.5,24.8,23.2,15.2,36.9,45.2,2017
666,Indian Institute of Technology Guwahati,"4,959",13.3,0.01,18.6—27.5,26.6,16.6,42.1,35.4,14.6,2017
667,Inha University,"20,190",24,0.03,18.6—27.5,21.3,19.8,23.3,59.9,25.2,2017
668,Isfahan University of Technology,"9,182",19.5,0.01,18.6—27.5,19.5,20,38.4,89.8,18.9,2017
669,Istanbul University,"90,614",43.8,0.06,18.6—27.5,22.5,23.6,11.8,52.4,22.2,2017
670,Jagiellonian University,"41,788",11.8,0.06,18.6—27.5,23.8,14.7,38.1,33.6,34.6,2017
671,University of Jaén,"16,665",20.1,0.03,18.6—27.5,13.7,10.9,50.1,34.2,25.9,2017
672,The Jikei University School of Medicine,"1,053",2.4,0.00,18.6—27.5,32.4,10.9,15.2,35.3,13.9,2017
673,Jilin University,"66,668",13.8,0.03,18.6—27.5,28.1,15.9,20.5,42.2,25.2,2017
674,University of Johannesburg,"38,156",31.5,0.04,18.6—27.5,16.7,18.4,23.5,37.4,43.2,2017
675,Jordan University of Science and Technology,"24,889",21.5,0.20,18.6—27.5,10.4,7.6,50.2,33.2,62.4,2017
676,Juntendo University,"4,054",3.7,0.01,18.6—27.5,34.5,11.3,23.5,49.1,18.3,2017
677,K.N. Toosi University of Technology,"7,050",17.4,0.00,18.6—27.5,18.9,13.2,28,43,14.3,2017
678,Kanazawa University,"10,500",10.3,0.05,18.6—27.5,27.5,16,36.6,34.2,20.3,2017
679,Kaohsiung Medical University,"6,981",12,0.05,18.6—27.5,20.5,18.5,25.4,35.2,22.1,2017
680,Universiti Kebangsaan Malaysia,"20,427",11.8,0.10,18.6—27.5,30.6,18.6,11.1,34,33.8,2017
681,Keio University,"34,594",11,0.06,18.6—27.5,30.3,20.7,30.5,40.9,25.9,2017
682,University Rey Juan Carlos,"33,335",26.6,0.10,18.6—27.5,14.8,9.5,35.3,35,39.2,2017
683,King Mongkut’s University of Technology Thonburi,"16,801",22.8,0.01,18.6—27.5,16.6,11.4,42.1,80.3,28.8,2017
684,Kingston University,"18,255",21.7,0.35,18.6—27.5,16.6,14.2,27.5,32.7,79.7,2017
685,Kindai University,"32,010",12.4,0.02,18.6—27.5,18.8,8.3,33,35.6,17.9,2017
686,Kobe University,"15,779",8.1,0.06,18.6—27.5,29.3,19.2,25.3,41.5,22.7,2017
687,Kochi University,"5,608",9.1,0.01,18.6—27.5,20,9.4,42.7,39.6,25.9,2017
688,Konkuk University,"26,890",31.5,0.06,18.6—27.5,23.8,24.5,20.2,36.7,24,2017
689,Kumamoto University,"10,221",7.5,0.05,18.6—27.5,25.8,12.3,31.3,43.4,24.3,2017
690,Kuwait University,"37,365",23.7,0.13,18.6—27.5,18.1,8.9,28.3,37.1,69.4,2017
691,Kyungpook National University,"27,191",18.2,0.04,18.6—27.5,19.2,17.9,21.4,39.6,23.4,2017
692,University of La Laguna,"21,497",14.6,0.06,18.6—27.5,16.9,9.6,48.5,32.7,47.1,2017
693,Leeds Beckett University,"19,910",20.8,0.12,18.6—27.5,15.7,10.8,28.4,32.6,41.5,2017
694,University of Lincoln,"11,000",18.3,0.15,18.6—27.5,15.8,12.1,22.6,33.3,61.2,2017
695,University of Ljubljana,"45,607",16.8,0.04,18.6—27.5,24,14.7,27.3,35.4,35.8,2017
696,London Metropolitan University,"12,475",22.5,0.36,18.6—27.5,16.1,11.5,19.4,32.6,82,2017
697,Manchester Metropolitan University,"27,325",17.5,0.14,18.6—27.5,18.2,11.4,32.8,32.3,57.2,2017
698,Masaryk University,"38,249",24.6,0.19,18.6—27.5,20.8,18.1,34.3,33.5,54.3,2017
699,Miami University,"16,659",22.3,0.08,18.6—27.5,21.3,18.5,40.1,34.2,28,2017
700,Middle East Technical University,"26,355",23.3,0.07,18.6—27.5,27.3,19.5,31.4,58.8,27.8,2017
701,University of Murcia,"30,192",15.4,0.05,18.6—27.5,18.4,12.7,31,33.5,32,2017
702,Nagasaki University,"9,172",7.1,0.04,18.6—27.5,25.1,10.8,17.9,35,23.7,2017
703,Nagoya City University,"4,313",8,0.02,18.6—27.5,26.1,12.2,31.2,41.5,18.4,2017
704,Nagoya Institute of Technology,"5,763",16.8,0.04,18.6—27.5,19.1,18.7,18.5,48,19.7,2017
705,Nanjing Agricultural University,"25,828",16.3,0.01,18.6—27.5,22.8,15.2,38.6,42.9,16.4,2017
706,Nanjing Medical University,"12,013",9,0.04,18.6—27.5,27.2,22.9,33,33.2,18.2,2017
707,Nanjing Normal University,"26,588",14.7,0.03,18.6—27.5,17.9,9,33.8,46.9,15.7,2017
708,National Central University,"10,826",9.6,0.07,18.6—27.5,26.6,23.6,21.3,65.8,28.4,2017
709,National Chung Cheng University,"10,129",19.4,0.04,18.6—27.5,19.6,21.6,17.5,39.7,18.5,2017
710,National Chung Hsing University,"15,729",19.2,0.04,18.6—27.5,18.8,15.4,25.5,42.1,18.5,2017
711,National University of Sciences and Technology,"10,227",8,0.03,18.6—27.5,19.9,8.1,36.2,32.6,35.2,2017
712,National Sun Yat-Sen University,"9,344",17.2,0.05,18.6—27.5,23.8,27.2,28.9,44.5,26.4,2017
713,National Taiwan Ocean University,"8,371",21,0.05,18.6—27.5,16.3,18.7,23,51.3,21.1,2017
714,National Institute of Technology Rourkela,"5,675",19.2,0.03,18.6—27.5,21.5,8.6,31.7,32.7,14,2017
715,Niigata University,"12,479",8.5,0.04,18.6—27.5,23.7,10.6,19.1,36.1,22.2,2017
716,University of North Carolina at Greensboro,"18,497",22.1,0.03,18.6—27.5,19.3,15.5,41.6,33.2,19.4,2017
717,Northeast Normal University,"23,287",15,0.02,18.6—27.5,19,5.1,54.2,34,15,2017
718,"Northeastern University, China","31,278",15.4,0.04,18.6—27.5,21,22,7.8,98.6,24.8,2017
719,Northumbria University,"22,445",18.3,0.16,18.6—27.5,17.6,13.2,38.4,33,61.2,2017
720,Northwestern Polytechnical University,"26,345",15.5,0.03,18.6—27.5,26.3,27.2,8.4,78.3,16.4,2017
721,Nottingham Trent University,"21,930",17,0.18,18.6—27.5,16.1,10.6,32.2,32.3,55.3,2017
722,Oakland University,"15,083",20.4,0.02,18.6—27.5,17.4,11.8,24.5,33.5,24.5,2017
723,Ohio University (Main campus),"30,341",20.9,0.06,18.6—27.5,24.9,14.2,28.5,34.2,29.5,2017
724,Okayama University,"13,186",8.2,0.04,18.6—27.5,26.1,14.6,26.4,44,21.9,2017
725,Osaka City University,"8,493",9.8,0.04,18.6—27.5,28.5,13.4,33.6,40.2,21.8,2017
726,University of Oviedo,"24,845",14.5,0.02,18.6—27.5,18.3,12.4,44.2,33.4,30.5,2017
727,Palacký University Olomouc,"18,482",11.1,0.09,18.6—27.5,19,12.6,40.8,32.9,52.2,2017
728,Panjab University,"15,778",22.3,0.01,18.6—27.5,23.8,9.2,46.2,32.3,15.2,2017
729,University of Patras,"24,477",32.9,0.06,18.6—27.5,15.3,11.4,35.9,43.6,34.6,2017
730,Pontifical Catholic University of Rio Grande do Sul (PUCRS),"21,471",21.1,0.01,18.6—27.5,20.3,11.8,28.7,46.2,23.1,2017
731,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),"15,047",21.9,0.03,18.6—27.5,27.3,23.9,20.6,100,35.2,2017
732,University of Pretoria,"34,447",23.3,0.08,18.6—27.5,22.7,24.1,25.6,63.2,47.1,2017
733,Universiti Putra Malaysia,"24,161",12,0.17,18.6—27.5,26.9,24.3,14.4,36.3,59.6,2017
734,University of Pécs,"18,109",14.6,0.13,18.6—27.5,20,9.1,33.1,38.2,55.9,2017
735,Quaid-i-Azam University,"13,126",26,0.00,18.6—27.5,18.2,0.8,56.9,32.1,39.9,2017
736,Rochester Institute of Technology,"13,518",14.1,0.16,18.6—27.5,19.8,16.2,30.9,33.7,33.8,2017
737,University of Roehampton,"7,455",18.4,0.23,18.6—27.5,16.6,17.4,18.3,32.2,66.5,2017
738,Universiti Sains Malaysia,"28,592",14.7,0.08,18.6—27.5,33.1,16,13.1,37.9,44.2,2017
739,University of Salamanca,"32,517",19.1,0.12,18.6—27.5,23.3,14.4,32.2,35.2,44.5,2017
740,University of Salford,"15,610",16.9,0.22,18.6—27.5,19.6,14.4,23.7,32.7,64.9,2017
741,University of Santiago de Compostela,"28,259",15.9,0.09,18.6—27.5,19.8,14.9,40.9,35.7,42.4,2017
742,Savitribai Phule Pune University,"5,493",14.7,0.04,18.6—27.5,38.7,11.4,14.8,33,18.6,2017
743,University of Science and Technology Beijing,"24,136",15.8,0.04,18.6—27.5,26.8,22.4,10.8,63.3,16.3,2017
744,University of Seville,"62,090",17,0.06,18.6—27.5,19.5,13.9,33.1,37.9,34.4,2017
745,Shantou University,"9,805",13.8,0.00,18.6—27.5,17.5,10.2,33.3,35.1,32.4,2017
746,Shinshu University,"11,026",10.4,0.02,18.6—27.5,22.3,11.4,26.2,37.3,21.1,2017
747,Shiraz University,"13,686",21.5,0.01,18.6—27.5,19.1,19.4,17.7,54.7,15.2,2017
748,Sichuan University,"61,533",14.1,0.04,18.6—27.5,26.1,21.2,20.1,76.3,18.3,2017
749,Sohag University,"36,460",24.4,0.00,18.6—27.5,21.6,1.8,30.9,32.1,43.4,2017
750,South China University of Technology,"41,868",17,0.03,18.6—27.5,20.3,19.4,39.5,67.9,18.6,2017
751,University of Southern Queensland,"14,388",27.9,0.20,18.6—27.5,21.8,14.6,20.7,32.7,67.7,2017
752,Sri Venkateswara University,"6,880",15.5,0.00,18.6—27.5,34.3,11.5,11.2,32.8,15.5,2017
753,Suez Canal University,"34,490",12.3,0.02,18.6—27.5,16.6,22.5,18.7,32.1,44.9,2017
754,Sultan Qaboos University,"7,634",8.5,0.03,18.6—27.5,23.2,9.6,17,40.9,70.3,2017
755,Suranaree University of Technology,"10,548",26.8,0.01,18.6—27.5,20.6,10.9,22.4,33.6,31.5,2017
756,University of Szeged,"21,420",13.1,0.11,18.6—27.5,20.6,11,30,36.1,50.8,2017
757,Universidade Estadual Paulista (Unesp),"53,884",14.1,0.02,18.6—27.5,29.5,18.8,9.2,34.5,18.8,2017
758,TOBB University of Economics and Technology,"4,506",17.6,0.01,18.6—27.5,13.6,10.6,28.3,32.4,30.1,2017
759,Taipei Medical University,"6,102",10.4,0.06,18.6—27.5,26.4,21.1,27.3,97.9,28.4,2017
760,Tallinn University of Technology,"13,050",24.5,0.06,18.6—27.5,14.7,11.4,44.7,44.7,42.5,2017
761,Tata Institute of Fundamental Research,579,2.2,0.01,18.6—27.5,24.4,10,45.1,32.1,37.2,2017
762,Technical University of Madrid,"40,523",13.3,0.12,18.6—27.5,21.9,13.7,30.8,39.1,41.9,2017
763,Teesside University,"11,375",18.5,0.11,18.6—27.5,15.8,8.8,34.4,32.4,44.4,2017
764,University of Tehran,"54,000",27,0.01,18.6—27.5,27.8,12.6,22.1,32.1,19.1,2017
765,Tehran University of Medical Sciences,"13,388",8.1,0.02,18.6—27.5,50.2,14.2,14.1,33.6,15.5,2017
766,Universiti Teknologi Malaysia,"21,992",11.9,0.19,18.6—27.5,26.8,15.7,27.1,33.1,54.8,2017
767,Texas Tech University,"30,145",20.2,0.07,18.6—27.5,27.7,16.6,25.4,33.6,41.1,2017
768,University of Texas at El Paso,"16,389",24.3,0.07,18.6—27.5,20.7,20.9,20.9,32.1,33,2017
769,Tezpur University,"3,300",13.6,0.00,18.6—27.5,22.4,14.2,39.8,32.2,12.3,2017
770,Tokushima University,"7,550",9,0.03,18.6—27.5,27.4,17.9,14.2,54.3,18.5,2017
771,Tokyo University of Agriculture and Technology,"5,802",14.8,0.05,18.6—27.5,26.4,22.9,20.8,44.6,20.9,2017
772,Tokyo University of Science,"19,911",25.2,0.01,18.6—27.5,21.1,23.7,22.5,37.8,16.8,2017
773,Toyohashi University of Technology (TUT),"2,331",9.9,0.08,18.6—27.5,22.3,17.2,16.8,47.7,24.7,2017
774,Universiti Teknologi Petronas,"5,466",14.1,0.27,18.6—27.5,25.1,17,10.3,65.5,64.4,2017
775,University of Vigo,"20,834",17.2,0.04,18.6—27.5,15.5,11.7,33.2,37,36.5,2017
776,Vilnius University,"18,442",11.9,0.04,18.6—27.5,19.2,12.7,35,40.2,40.4,2017
777,Waseda University,"51,809",16.6,0.08,18.6—27.5,25.9,20,30.1,35.6,32.4,2017
778,University of the West of England,"20,755",19.3,0.17,18.6—27.5,15.6,13.4,38.3,32.9,53.3,2017
779,University of the West of Scotland,"11,595",20.7,0.11,18.6—27.5,14,10.3,40,32.3,56.7,2017
780,West University of Timişoara,"13,555",18.3,0.04,18.6—27.5,18.1,7.9,29.2,32.1,29.8,2017
781,University of the Western Cape,"20,182",33.2,0.08,18.6—27.5,17.9,14.3,40.1,32.7,58.4,2017
782,University of Westminster,"16,570",20.1,0.45,18.6—27.5,15.6,14,22.2,32.4,81,2017
783,University of Windsor,"15,453",18.7,0.16,18.6—27.5,18,13.7,24.7,35.3,48.3,2017
784,Yamagata University,"8,866",8.3,0.02,18.6—27.5,22.3,10,22.8,50.4,19.4,2017
785,University of Yamanashi,"4,842",6.9,0.04,18.6—27.5,25.3,10.2,19.5,35.9,19.8,2017
