rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
530,Florida International University,"34,729",23,0.09,38.1–40.8,32.1,27.8,62.4,35.6,40.3,2022
531,University of Guelph,"22,571",27.4,0.10,38.1–40.8,29,31.3,48.7,48.4,60.6,2022
532,Gwangju Institute of Science and Technology (GIST),"1,884",10.3,0.07,38.1–40.8,41.4,39.9,33.2,75.9,39.9,2022
533,Harbin Institute of Technology,"30,575",10.2,0.08,38.1–40.8,40.8,37.2,44.4,44.2,33,2022
534,Heriot-Watt University,"9,495",18.3,0.36,38.1–40.8,27.7,27.7,53.2,45,94.2,2022
535,Hokkaido University,"18,085",8.2,0.11,38.1–40.8,44.2,38.5,31.3,66.3,41,2022
536,University of International Business and Economics,"15,985",17.7,0.17,38.1–40.8,27.1,17.5,66.9,36.7,59.3,2022
537,Iran University of Medical Sciences,"8,344",8.2,0.04,38.1–40.8,46.2,15.7,60.8,40.8,24.1,2022
538,"Islamic Azad University, Najafabad Branch (IAUN)","21,181",53.9,0.01,38.1–40.8,16.3,11.5,98.3,37.1,22.4,2022
539,Jagiellonian University,"36,354",10,0.11,38.1–40.8,30.4,23.8,66.5,35.7,40.6,2022
540,Kafrelsheikh University,"57,421",24.5,0.02,38.1–40.8,14.3,8,93.1,37.5,47.6,2022
541,Keele University,"9,120",15,0.17,38.1–40.8,21.8,24.2,64.2,35.7,71.5,2022
542,University of Kentucky,"26,483",11.5,0.04,38.1–40.8,36.8,27.5,56.7,39.2,38.8,2022
543,Koç University,"5,521",15.4,0.07,38.1–40.8,30.2,36.1,50.5,70.6,51,2022
544,Kyushu University,"18,608",7.7,0.14,38.1–40.8,43.2,37.5,34,77.4,42.4,2022
545,University of Lagos,"32,732",19.7,0.00,38.1–40.8,16.1,10.2,90.3,35.9,32.1,2022
546,University of Lille,"69,090",28.8,0.15,38.1–40.8,31.1,22.1,61.9,41.6,63.3,2022
547,Lincoln University,"2,633",14.7,0.47,38.1–40.8,26.6,22.5,51.6,53.3,96,2022
548,University of Lincoln,"13,925",15.4,0.12,38.1–40.8,17.2,16,79.9,35.5,73.3,2022
549,University of Lisbon,"49,198",17.9,0.18,38.1–40.8,24.8,32.6,56.2,42,60.6,2022
550,Mansoura University,"154,957",24.2,0.03,38.1–40.8,18.5,11,88.5,38.8,47,2022
551,Maynooth University,"10,712",27.6,0.12,38.1–40.8,22.2,27.6,61.5,37.7,79,2022
552,University of Messina,"15,479",24.7,0.03,38.1–40.8,29.1,23.3,68.1,36.6,31.4,2022
553,Mizzou - University of Missouri,"25,147",11.8,0.05,38.1–40.8,36.3,26,56.3,39.4,43.9,2022
554,University of Mohaghegh Ardabili,"10,633",26.7,0.00,38.1–40.8,20.8,10.9,87.6,35.6,22.8,2022
555,University of Montana,"7,962",14.9,0.02,38.1–40.8,35.1,20.6,64,35.6,28.6,2022
556,Murdoch University,"17,261",37.3,0.41,38.1–40.8,20.9,27.2,58.5,46.2,92.6,2022
557,University of Nairobi,"52,678",34.5,0.02,38.1–40.8,14.1,8,96.7,34.8,47.1,2022
558,University of Nebraska Medical Center,"3,146",2.1,0.07,38.1–40.8,35.3,12.3,71.5,38.7,44.1,2022
559,New Jersey Institute of Technology,"9,447",14.3,0.26,38.1–40.8,21.4,19.8,61.8,38.5,85.5,2022
560,Northern Arizona University,"30,512",26.9,0.05,38.1–40.8,22,15.1,86.3,35.4,35.1,2022
561,North-West University,"40,262",25.4,0.03,38.1–40.8,22.6,19.1,75.5,39.1,49,2022
562,Northwestern Polytechnical University,"31,033",13.2,0.03,38.1–40.8,28.7,34.5,49.6,81.5,37.4,2022
563,Nottingham Trent University,"27,220",14.9,0.20,38.1–40.8,20.3,14.9,77,35.5,78.2,2022
564,Oklahoma State University,"21,626",14.8,0.06,38.1–40.8,29.6,20.3,67.5,38.1,45.6,2022
565,University of Perugia,"25,301",24.9,0.07,38.1–40.8,21.4,17.9,77.2,43.1,48.3,2022
566,Polytechnic University of Bari,"9,639",41.5,0.01,38.1–40.8,17.3,22.2,79.2,55.5,34.6,2022
567,Pontifical Javeriana University,"28,885",15.3,0.01,38.1–40.8,16.5,10.9,88.2,35.1,44,2022
568,University of Portsmouth,"21,690",16.1,0.27,38.1–40.8,20,17.8,70.6,35.6,90,2022
569,Quaid-i-Azam University,"9,785",16.4,0.01,38.1–40.8,26.7,16.4,73.6,36.1,46.4,2022
570,Rensselaer Polytechnic Institute,"7,800",15.6,0.20,38.1–40.8,30.2,27.9,52.2,52,57.4,2022
571,Riga Stradiņš University,"8,083",17.7,0.29,38.1–40.8,15.7,9.8,82.1,38.9,73.9,2022
572,Sabancı University,"3,700",20.9,0.09,38.1–40.8,26.3,37.1,42.8,99.1,57.5,2022
573,Saint Louis University,"10,742",7.1,0.07,38.1–40.8,37.8,16,61.5,37.3,33.8,2022
574,University of Sannio,"2,896",15,0.02,38.1–40.8,18.7,17.4,81.1,54.1,29.5,2022
575,University of Saskatchewan,"17,896",18.2,0.21,38.1–40.8,35.3,29.9,45.5,75.8,73.7,2022
576,University of Sassari,"14,500",35.6,0.02,38.1–40.8,28.4,26.8,65.8,37.9,38.1,2022
577,Southeast University,"35,213",11.8,0.05,38.1–40.8,30.2,35.4,46.8,95.8,37.9,2022
578,Southwestern University of Finance and Economics,"23,302",16.7,0.03,38.1–40.8,20.5,13.3,87,37.8,41.8,2022
579,University of Strasbourg,"49,511",19.6,0.20,38.1–40.8,26.7,21.2,60.3,42,72.5,2022
580,Suez Canal University,"36,423",11,0.01,38.1–40.8,19,8.2,90.4,37.2,46.8,2022
581,Sumy State University,"8,472",9.7,0.20,38.1–40.8,21,11.5,79.9,40.7,53.1,2022
582,Universiti Teknologi Petronas,"5,412",14.4,0.16,38.1–40.8,29.2,31.6,41.8,73.7,73.8,2022
583,Thapar Institute of Engineering and Technology,"8,934",16.1,0.01,38.1–40.8,23,11.3,85,35.1,21.5,2022
584,Tokyo Medical and Dental University (TMDU),"3,027",4.3,0.10,38.1–40.8,45.4,28.4,41.3,70.9,29.3,2022
585,University of Trieste,"16,432",24.7,0.08,38.1–40.8,30.1,24.2,66.2,36.9,47.8,2022
586,University of Tsukuba,"15,853",12.8,0.17,38.1–40.8,43.6,38.3,37.9,48.1,42.5,2022
587,University of Tuscia,"6,989",20.3,0.03,38.1–40.8,18.2,17.8,85.2,38.8,37.2,2022
588,University of Urbino Carlo Bo,"14,956",41.2,0.06,38.1–40.8,16,16.3,78.7,41.3,50.4,2022
589,Urmia University of Medical Sciences,"2,706",7.4,0.02,38.1–40.8,34.4,10.4,77.5,43.4,17.6,2022
590,Victoria University of Wellington,"17,933",19,0.22,38.1–40.8,25.5,32.1,51.9,52.5,88.8,2022
591,University of the West of Scotland,"13,015",23,0.24,38.1–40.8,18.4,14.5,74.5,35.4,79.2,2022
592,Zhejiang Normal University,"23,861",10.4,0.10,38.1–40.8,17.7,14.2,85,62.5,32.8,2022
593,Abdul Wali Khan University Mardan,"10,669",21.4,0.00,32.0–37.9,14.6,10.4,80.9,34.8,45.9,2022
594,Åbo Akademi University,"5,309",17.5,0.14,32.0–37.9,23.4,30.5,42.5,37.9,66.8,2022
595,Ahvaz Jundishapur University of Medical Sciences (AJUMS),"8,259",11.5,0.01,32.0–37.9,33.1,10.1,62.9,35.5,16.1,2022
596,The University of Aizu,"1,197",11.7,0.07,32.0–37.9,21.7,13,52.3,35.9,72.8,2022
597,Ajou University,"9,073",17.2,0.11,32.0–37.9,28.1,36.2,39.3,77.8,38.1,2022
598,The University of Alabama,"35,800",21.6,0.04,32.0–37.9,27,18.8,59,36.3,30.1,2022
599,University of Alabama in Huntsville,"8,258",18.1,0.06,32.0–37.9,23.2,20.4,53.9,72,42.3,2022
600,University of Alcalá,"17,995",11.9,0.23,32.0–37.9,20.6,14.5,53.8,40.5,63.1,2022
601,Aristotle University of Thessaloniki,"49,057",30.1,0.05,32.0–37.9,18.6,17.6,63.8,42.7,41.5,2022
602,University of Arkansas,"25,527",20,0.05,32.0–37.9,28.5,27.6,45.1,38.1,30.1,2022
603,Auburn University,"27,469",18.8,0.10,32.0–37.9,31.1,22.7,47.5,41.8,48.1,2022
604,Azarbaijan Shahid Madani University,"7,121",26.3,0.00,32.0–37.9,16.7,13,76.8,36.7,23.4,2022
605,University of the Balearic Islands,"17,449",17.9,0.03,32.0–37.9,16.8,15.4,62.1,34.9,45.4,2022
606,Banaras Hindu University,"13,900",8.8,0.03,32.0–37.9,35.4,18.2,58.4,34.9,18.9,2022
607,Bar-Ilan University,"16,498",16.5,0.05,32.0–37.9,30.6,33.3,39.4,46.9,51.7,2022
608,Beijing Institute of Technology,"33,771",13.8,0.06,32.0–37.9,31.6,32.8,43.2,99.9,25.5,2022
609,University of Beira Interior,"7,417",16.2,0.20,32.0–37.9,18.6,19.6,52.6,37.5,57.4,2022
610,University of Bergamo,"22,957",61.9,0.07,32.0–37.9,18.8,21.9,55.4,40.3,35.3,2022
611,Bilkent University,"9,961",14.3,0.09,32.0–37.9,22.6,20.7,45.2,48.1,63.1,2022
612,Université Bourgogne Franche-Comté (UBFC),"65,746",36.6,0.12,32.0–37.9,18.3,16.2,70.4,41,56,2022
613,University of Bradford,"8,245",18.5,0.28,32.0–37.9,21.4,19.6,49.3,37.9,79.8,2022
614,University of Brighton,"16,095",17.7,0.22,32.0–37.9,19.8,15.5,54.4,35.2,76.6,2022
615,Ca’ Foscari University of Venice,"16,804",25.7,0.11,32.0–37.9,33.7,27.3,33.5,40.9,58.8,2022
616,Cairo University,"231,150",38.6,0.03,32.0–37.9,23.2,16.7,55.6,35.6,36.9,2022
617,University of Calabria,"26,513",31.6,0.03,32.0–37.9,16.2,17.6,62.3,35.5,38.2,2022
618,Carleton University,"28,693",29.6,0.21,32.0–37.9,22.1,29.8,52.3,40.3,71.6,2022
619,University of Catania,"25,486",20.2,0.03,32.0–37.9,25,19.7,70.4,36.1,31.4,2022
620,University of Central Florida,"61,044",36.3,0.04,32.0–37.9,27.2,28.6,56.6,45.5,34.5,2022
621,Institute of Chemical Technology,"2,470",24.7,0.00,32.0–37.9,36.5,28.5,36.8,51,14.6,2022
622,China Agricultural University,"21,855",11.8,0.01,32.0–37.9,31.3,29,52.7,54.5,24.2,2022
623,Chongqing University,"40,613",19.9,0.06,32.0–37.9,25.3,28.7,46.9,86.6,25.8,2022
624,Chung-Ang University,"18,066",23,0.21,32.0–37.9,35.5,37.4,27.5,76.9,53.5,2022
625,University of Coimbra,"21,845",18.4,0.20,32.0–37.9,24.5,32,45.4,47,60,2022
626,Concordia University,"35,698",33.6,0.33,32.0–37.9,23.5,27.7,42.4,37.1,85,2022
627,Covenant University,"8,156",15.2,0.00,32.0–37.9,19,20.5,56.7,44.7,31,2022
628,Coventry University,"30,825",15.6,0.46,32.0–37.9,20,13.9,47.7,35,92.7,2022
629,CY Cergy Paris University,"14,768",19.7,0.25,32.0–37.9,24.6,24.8,49.2,41,88.5,2022
630,Dalian University of Technology,"40,469",15.3,0.03,32.0–37.9,25.6,25.7,42.1,73.5,31.1,2022
631,Delhi Technological University,"9,939",22.2,0.03,32.0–37.9,17,15,78.2,42.2,16.3,2022
632,De Montfort University,"21,890",19.6,0.33,32.0–37.9,17.5,15,51.1,34.9,86.5,2022
633,University of Derby,"14,940",14.8,0.16,32.0–37.9,17.2,11.7,59.2,35.2,67.3,2022
634,University of Deusto,"9,135",20.2,0.11,32.0–37.9,18.8,19.6,56.9,40.5,45.6,2022
635,Eötvös Loránd University,"29,639",16.6,0.12,32.0–37.9,32,16.3,50.4,35.3,53.8,2022
636,Ewha Womans University,"14,876",18,0.15,32.0–37.9,33.3,32.9,29.4,79.1,46.1,2022
637,Federal University of Minas Gerais,"43,886",12.9,0.02,32.0–37.9,33.3,18.8,50,39.3,29.5,2022
638,Universidade Federal do Rio Grande do Sul,"41,073",14.7,0.01,32.0–37.9,31.5,20,49.5,46.7,28.1,2022
639,Universidade Federal de Sergipe,"26,079",15.2,0.00,32.0–37.9,17.7,9.5,87,34.8,22.2,2022
640,Federation University Australia,"12,946",23.2,0.56,32.0–37.9,17.6,14.8,51.2,39.5,78.8,2022
641,Gabriele d‘Annunzio University,"24,189",35,0.02,32.0–37.9,15,16.6,72.7,36.1,38.7,2022
642,University of Girona,"13,903",21.1,0.14,32.0–37.9,19.5,20.1,56,37.9,53,2022
643,Glasgow Caledonian University,"13,510",22.9,0.18,32.0–37.9,19.2,13.8,61,35.3,66,2022
644,Government College University Faisalabad,"20,583",28.6,0.00,32.0–37.9,14.6,12.1,73.9,34.8,43,2022
645,University of Granada,"50,604",13.6,0.10,32.0–37.9,21.8,23.2,55.1,35.1,50.1,2022
646,University of Graz,"19,211",20.8,0.16,32.0–37.9,22.3,20,53.6,36.8,79.2,2022
647,Graz University of Technology,"6,386",9.4,0.22,32.0–37.9,29.4,18,47.2,71.6,81.2,2022
648,University of Greenwich,"14,195",17.9,0.41,32.0–37.9,17.7,15.9,60.3,35.8,93.5,2022
649,Guangdong University of Technology,"44,296",18.4,0.00,32.0–37.9,16,14.5,67,42.4,25.9,2022
650,Guangzhou University,"34,472",16.9,0.00,32.0–37.9,16.4,10.1,75.7,38.2,28.8,2022
651,Hacettepe University,"49,026",21.3,0.03,32.0–37.9,26.8,13.5,61.1,37,24.3,2022
652,University of Haifa,"16,228",9.5,0.06,32.0–37.9,24,22.7,64.5,35.7,39.7,2022
653,Hamburg University of Technology,"4,931",32,0.24,32.0–37.9,34.1,21.2,45.1,95.6,57.5,2022
654,Hazara University Mansehra,"9,830",23,0.00,32.0–37.9,16.3,9.3,74.8,34.8,42.2,2022
655,University of Hertfordshire,"17,770",14.6,0.31,32.0–37.9,18.8,12.9,51.1,35.3,84.3,2022
656,University of Houston,"47,002",26.6,0.08,32.0–37.9,33.1,25.8,50,36.6,43.5,2022
657,Huazhong Agricultural University,"27,746",17.6,0.02,32.0–37.9,24.2,16.6,61.7,42.8,25.1,2022
658,University of Huddersfield,"14,350",19.9,0.26,32.0–37.9,24.3,23.4,49.9,37.5,81.3,2022
659,University of Hull,"13,440",17.3,0.19,32.0–37.9,23.4,23.9,56.6,36.5,77.8,2022
660,University of Idaho,"9,565",15.8,0.08,32.0–37.9,29.2,21.8,47.1,36.5,48.4,2022
661,Indian Institute of Technology Gandhinagar,"1,590",15.5,0.00,32.0–37.9,29.1,28.4,54,55.1,25,2022
662,Indraprastha Institute of Information Technology Delhi,"2,122",26.2,0.01,32.0–37.9,17,12.9,64.2,63.5,31.9,2022
663,"International Institute of Information Technology, Hyderabad","1,557",17.5,0.08,32.0–37.9,20.5,11.4,63.8,58.8,31.6,2022
664,"International Islamic University, Islamabad","23,174",25.2,0.08,32.0–37.9,20.3,10.3,68.9,34.8,51.7,2022
665,Iran University of Science and Technology,"15,004",33.9,0.01,32.0–37.9,31.3,31.5,47.6,90.7,19.1,2022
666,ISCTE-University Institute of Lisbon,"9,118",23,0.15,32.0–37.9,27.8,28.8,39.6,40.8,53.8,2022
667,Istanbul Technical University,"25,640",21,0.12,32.0–37.9,28.3,34.8,27.6,100,36.9,2022
668,Jamia Millia Islamia,"10,451",9.3,0.02,32.0–37.9,31.9,11.9,63.5,36.6,25.8,2022
669,Jawaharlal Nehru University,"8,805",14.2,0.03,32.0–37.9,45.1,25,37.2,36.3,19.2,2022
670,Jinan University,"35,781",14.4,0.31,32.0–37.9,23.2,18.6,52.8,41.3,56.8,2022
671,University of Johannesburg,"28,273",24.7,0.15,32.0–37.9,24,31,35.6,42.5,74.3,2022
672,Johannes Kepler University of Linz,"6,644",10.2,0.13,32.0–37.9,27.2,20.3,42.8,55.6,71.5,2022
673,University of Kaiserslautern,"9,131",31.1,0.22,32.0–37.9,34.9,25.7,33.9,70.8,55.3,2022
674,Kansai Medical University,958,1.2,0.02,32.0–37.9,25.4,8.9,80.2,36.1,17.6,2022
675,University of Kashan,"8,556",27.9,0.03,32.0–37.9,23.5,19.4,74.7,36.7,20.7,2022
676,Kashan University of Medical Sciences and Health Services,"3,148",13.3,0.03,32.0–37.9,25,13.3,73.4,35.3,22.4,2022
677,Universiti Kebangsaan Malaysia,"17,165",10.3,0.16,32.0–37.9,38.1,22.2,44.6,38.3,64.3,2022
678,Keio University,"34,319",10.1,0.09,32.0–37.9,32.9,25,41.6,45,34.7,2022
679,Kerman University of Medical Sciences,"5,202",3.6,0.02,32.0–37.9,25.6,10.1,62.8,41.7,18.6,2022
680,Kobe University,"15,642",10.4,0.07,32.0–37.9,32.9,23.1,41.8,46,30.9,2022
681,Konkuk University,"13,316",24.5,0.17,32.0–37.9,32.8,37.8,31.1,47.2,50.8,2022
682,University of Kurdistan,"11,853",33.7,0.04,32.0–37.9,15.1,14.8,76.7,38.9,26.8,2022
683,Kyungpook National University,"19,332",19.9,0.12,32.0–37.9,28.9,33.8,27,86.5,41.7,2022
684,University of La Laguna,"18,316",12.7,0.04,32.0–37.9,17.8,13,64.7,36.4,48,2022
685,University of Latvia,"12,054",34.2,0.07,32.0–37.9,19.7,27.1,50.3,45.9,53.7,2022
686,Lehigh University,"6,400",10.7,0.19,32.0–37.9,28.8,21.3,53.4,38,65,2022
687,University of Limerick,"14,951",24.7,0.16,32.0–37.9,22.9,26.9,52.8,38.4,80,2022
688,Lithuanian University of Health Sciences,"6,720",9.2,0.17,32.0–37.9,19.9,9.1,75,35.1,53.2,2022
689,University of Lorraine,"60,673",19.4,0.17,32.0–37.9,20.6,14.8,57.5,38.1,66.3,2022
690,Louisiana State University,"28,656",19.9,0.06,32.0–37.9,32.6,23.3,49.4,36.1,39,2022
691,Lviv Polytechnic National University,"21,334",10,0.01,32.0–37.9,20,10.1,69.6,35.8,24.5,2022
692,Mae Fah Luang University,"14,136",21.7,0.05,32.0–37.9,15,12,63.3,36,53,2022
693,Mahatma Gandhi University,"1,643",15.4,0.01,32.0–37.9,42,28.9,35.1,57,20.8,2022
694,Mahidol University,"29,160",9.5,0.05,32.0–37.9,33.5,22.4,42.8,76.1,46.1,2022
695,Makerere University,"32,113",22,0.03,32.0–37.9,18.4,22.3,48,52.3,57.2,2022
696,University of Malakand,"7,256",24.5,0.01,32.0–37.9,16.1,10.7,67,35.4,40.3,2022
697,Manchester Metropolitan University,"28,520",14.7,0.18,32.0–37.9,19,16.2,64.1,35.3,70.3,2022
698,Marche Polytechnic University,"10,398",19.4,0.05,32.0–37.9,20.8,21.4,67.7,43.8,32.8,2022
699,"University of Maryland, Baltimore County","11,663",17.1,0.09,32.0–37.9,23.5,23.8,61.2,35.7,38.3,2022
700,Mashhad University of Medical Sciences,"9,013",9.5,0.04,32.0–37.9,31,13.1,60.1,34.8,23.7,2022
701,Massey University,"18,701",16.9,0.32,32.0–37.9,23.3,23.9,39.9,41.8,93.1,2022
702,Memorial University of Newfoundland,"15,698",14.6,0.22,32.0–37.9,23,20.6,46.4,59.6,80.7,2022
703,Middle East Technical University,"18,346",23.9,0.09,32.0–37.9,32.9,32.5,32.9,99.8,41.1,2022
704,University of Missouri-St Louis,"6,639",15.7,0.05,32.0–37.9,29.6,18.9,53.5,44.9,39.9,2022
705,Montana State University,"14,153",17.6,0.03,32.0–37.9,20.5,18.3,66.2,43.9,28.3,2022
706,Monterrey Institute of Technology,"15,897",15.3,0.10,32.0–37.9,20.8,19.1,46.8,66.5,59.6,2022
707,Nanjing Medical University,"20,278",8.7,0.04,32.0–37.9,38.1,27.8,40.4,36.3,20.6,2022
708,Nantes Université,"36,227",23.8,0.11,32.0–37.9,25.5,22.6,55.1,41,52.5,2022
709,National Cheng Kung University (NCKU),"19,932",15,0.13,32.0–37.9,36.5,42.3,25.2,100,39.1,2022
710,National Institute of Applied Sciences of Lyon (INSA Lyon),"6,344",20.2,0.28,32.0–37.9,29.1,22.5,30.8,84.8,71,2022
711,National Taiwan Normal University,"10,455",12,0.23,32.0–37.9,32.2,36.4,29.3,85.2,54.4,2022
712,National Taiwan University of Science and Technology (Taiwan Tech),"8,815",18.5,0.19,32.0–37.9,28.6,38.4,36.9,64.8,50.3,2022
713,University of Neuchâtel,"4,099",11.1,0.20,32.0–37.9,26.2,23.9,46.7,37.7,88.1,2022
714,University of New Brunswick UNB,"8,628",14.3,0.13,32.0–37.9,21.3,21,46.5,50.1,71.6,2022
715,University of Nicosia,"4,662",11.8,0.53,32.0–37.9,19.1,15.2,58.5,35.7,94.7,2022
716,Nippon Medical School,869,0.9,0.01,32.0–37.9,26.8,9.9,64.7,35.1,18.2,2022
717,Northern Illinois University,"14,266",15.5,0.06,32.0–37.9,27,16.2,50,35.6,48.1,2022
718,Norwegian University of Life Sciences,"6,185",7,0.19,32.0–37.9,25.9,10.9,62.5,40.5,78.8,2022
719,Ohio University (Main campus),"23,940",21.7,0.04,32.0–37.9,30.4,18.7,48.8,36.7,31.2,2022
720,Ontario Tech University,"8,924",29,0.07,32.0–37.9,18.6,25.7,51.4,37.4,60.8,2022
721,The Open University,"63,445",31.8,0.08,32.0–37.9,18,15.8,62.8,35.1,57.8,2022
722,Open University of Catalonia,"27,406",87.9,0.06,32.0–37.9,20.5,16.3,70.9,35.7,46.6,2022
723,Oran 1 University,"26,452",19.6,0.01,32.0–37.9,30.2,8.8,56.6,35.3,39.5,2022
724,Oxford Brookes University,"13,115",14.8,0.25,32.0–37.9,26.1,23.7,49.3,35.3,81,2022
725,University of Palermo,"31,324",21.6,0.01,32.0–37.9,17.3,20.1,60.1,35.5,31.4,2022
726,Panjab University,"16,047",15,0.01,32.0–37.9,32.9,14.8,52.6,35.4,16.5,2022
727,Panthéon-Sorbonne University – Paris 1,"34,721",28,0.21,32.0–37.9,43,37.5,14.6,35,62.5,2022
728,University of Parma,"27,015",31.1,0.06,32.0–37.9,18.7,21.6,69.8,40.9,37.7,2022
729,Parthenope University of Naples,"11,140",32.2,0.02,32.0–37.9,20.6,19,69.1,36.7,26.9,2022
730,Universidad Peruana Cayetano Heredia,"7,638",8.7,0.01,32.0–37.9,19.4,10.2,78.3,35.7,47.5,2022
731,University of Peshawar,"6,064",9.3,0.00,32.0–37.9,28.4,10.9,57.2,34.8,38.8,2022
732,University of the Philippines,"44,310",9.8,0.01,32.0–37.9,22.6,17.5,74.3,41.7,33.1,2022
733,Universitat Politècnica de Catalunya,"23,211",10.5,0.13,32.0–37.9,24.7,17.4,48.1,42.6,57.7,2022
734,Polytechnic University of Turin,"29,711",30.7,0.16,32.0–37.9,24.7,27.2,56.5,52.7,51.2,2022
735,University of Pretoria,"36,337",22.4,0.07,32.0–37.9,25.9,29,35.8,42.4,54.9,2022
736,Prince Sattam Bin Abdulaziz University,"26,682",11.9,0.02,32.0–37.9,17.3,10.5,62.7,35.4,73.2,2022
737,Universiti Putra Malaysia,"19,674",11.9,0.25,32.0–37.9,33.8,27.2,29.6,64.9,77.3,2022
738,Université du Québec,"52,387",18.9,0.13,32.0–37.9,25.5,26.9,35.5,42.5,72.5,2022
739,University of Regensburg,"21,376",9.8,0.08,32.0–37.9,27.8,15.1,65,35.1,55.2,2022
740,University of Regina,"13,324",23.9,0.24,32.0–37.9,18.5,17.8,61,37.1,67.1,2022
741,Renmin University of China,"27,810",13.7,0.06,32.0–37.9,34.5,21.9,50.5,40.6,40.3,2022
742,University of Rhode Island,"16,615",15.2,0.03,32.0–37.9,23.3,17.4,66.2,34.9,43,2022
743,University of Rome III,"32,067",47.1,0.05,32.0–37.9,23.6,22.4,48,40.8,41.5,2022
744,Roskilde University,"6,409",16.9,0.16,32.0–37.9,20.3,31.6,38.9,41.5,59.5,2022
745,Rovira i Virgili University,"12,744",12.5,0.13,32.0–37.9,21.1,21.4,62.1,38.3,54.9,2022
746,Sahand University of Technology,"5,331",28.8,0.00,32.0–37.9,29.3,15.3,56,52.4,16.8,2022
747,Universiti Sains Malaysia,"21,550",10.6,0.15,32.0–37.9,33.5,23.9,39.9,45.2,57.3,2022
748,San Diego State University,"31,221",28.1,0.08,32.0–37.9,24.4,11.2,69.5,35.4,34.6,2022
749,Saveetha Institute of Medical and Technical Sciences,"11,080",6.9,0.01,32.0–37.9,21,9,86.9,35.7,26.2,2022
750,Shahid Beheshti University of Medical Sciences,"12,340",8.3,0.03,32.0–37.9,41.5,15.1,41.5,50.9,20,2022
751,Shanghai University,"37,347",14.3,0.06,32.0–37.9,24.1,29.1,39.5,73.6,34,2022
752,Shiraz University of Technology,"1,561",15.5,0.00,32.0–37.9,24.6,22.5,68.7,40.5,25.9,2022
753,University of Siegen,"12,590",26.9,0.13,32.0–37.9,23.3,24,44.5,39.7,53.6,2022
754,University of Siena,"12,772",17.5,0.08,32.0–37.9,21.6,23.5,62.8,39.3,43.6,2022
755,"Soochow University, China","46,800",16.2,0.07,32.0–37.9,23.3,22.3,68.3,61.9,28.3,2022
756,Southern Cross University,"11,141",32.2,0.31,32.0–37.9,19.7,23,57,44.4,71.4,2022
757,Stevens Institute of Technology,"6,265",16.8,0.34,32.0–37.9,22.5,18.2,62.3,37.4,72.6,2022
758,University of the Sunshine Coast,"10,427",30.3,0.18,32.0–37.9,22.2,27.1,48.3,43.2,71.9,2022
759,SUNY Binghamton University,"18,442",22.9,0.12,32.0–37.9,24.6,21.2,59.6,38.5,38.1,2022
760,University of Tabriz,"19,598",25.4,0.04,32.0–37.9,28.5,21.3,61.4,40.6,30.3,2022
761,Tabriz University of Medical Sciences,"8,684",9.9,0.02,32.0–37.9,43,13.3,55.6,34.9,21.5,2022
762,Tallinn University of Technology,"9,162",13.1,0.16,32.0–37.9,20.4,19.7,48.2,51.7,72.7,2022
763,Tehran University of Medical Sciences,"11,543",6.4,0.08,32.0–37.9,48.5,17.7,48,42.1,27.2,2022
764,Universiti Teknologi Malaysia,"19,192",11.5,0.18,32.0–37.9,31.3,22.9,39.4,47.5,62.6,2022
765,University of Texas at Arlington,"33,391",27.6,0.12,32.0–37.9,21.6,18.9,54.7,41.6,44.5,2022
766,The University of Texas at San Antonio,"27,066",25.2,0.03,32.0–37.9,19.8,20.1,70.3,37.1,38.9,2022
767,Texas Tech University,"34,018",19.2,0.08,32.0–37.9,27.9,19.1,48,36.1,52.8,2022
768,Tokyo Metropolitan University,"8,911",10.6,0.05,32.0–37.9,24.4,14.5,59.4,39.3,27.8,2022
769,University of Toledo,"18,217",14.9,0.10,32.0–37.9,32.2,14,48.2,40.5,47,2022
770,TU Braunschweig,"19,960",10,0.15,32.0–37.9,25.9,17.8,56.2,44.7,56.5,2022
771,University of Udine,"11,879",17.7,0.06,32.0–37.9,22.3,17.3,69,39.4,39.8,2022
772,University of Ulsan,"12,872",11.6,0.05,32.0–37.9,22.5,26,64.7,72.9,24.4,2022
773,Ulster University,"17,415",18,0.09,32.0–37.9,24.5,19.6,47.5,37.1,77.7,2022
774,Umm Al-Qura University,"30,043",8.3,0.10,32.0–37.9,32.7,13.4,36,59.3,81.6,2022
775,Universiti Utara Malaysia,"12,463",11.4,0.30,32.0–37.9,30.6,24.3,42.4,38.2,70.2,2022
776,University of Warsaw,"37,541",12.1,0.10,32.0–37.9,29.5,27.3,44.1,35.9,44.1,2022
777,Wenzhou University,"16,820",14.5,0.04,32.0–37.9,16.3,10.5,75.7,38.5,24.5,2022
778,Wenzhou Medical University,"17,300",10.9,0.06,32.0–37.9,17.7,13.6,76,36.7,28.7,2022
779,University of the Western Cape,"23,498",34.8,0.05,32.0–37.9,20.6,24.1,63,34.8,62.8,2022
780,University of Windsor,"13,853",31.1,0.28,32.0–37.9,34.2,28.1,33.2,48.5,87.3,2022
781,University of Wisconsin-Milwaukee,"19,860",19.1,0.05,32.0–37.9,22.5,22,59.7,36.9,33.7,2022
782,Worcester Polytechnic Institute,"5,982",12.9,0.19,32.0–37.9,24.4,19.3,50.1,37,52.6,2022
