rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
1108,Eskişehir Osmangazi University,"30,533",20.5,0.03,10.3–25.0,15.6,8.4,15.7,33.5,18.5,2021
1109,Universidade do Estado do Rio de Janeiro (UERJ),"24,286",9.8,0.00,10.3–25.0,25.6,11.4,15.6,38.9,23.1,2021
1110,Universidade do Estado de Santa Catarina,"13,414",12.8,0.01,10.3–25.0,20,9.7,23.7,34.1,16.8,2021
1111,Universidade Estadual de Maringá,"22,727",12.1,0.01,10.3–25.0,20.3,11.2,11.3,33.7,18.3,2021
1112,Universidade Estadual do Oeste do Paraná (Unioeste),"11,935",9.2,0.00,10.3–25.0,18.6,13.1,4.3,36.4,15.9,2021
1113,Fayoum University,"35,991",14.6,0.01,10.3–25.0,15.7,9.1,43,34.7,39.3,2021
1114,Universidade Federal do ABC (UFABC),"15,580",21.2,0.01,10.3–25.0,17.2,12.9,29.3,33.8,35.3,2021
1115,Federal University of Alagoas,"30,196",18.4,0.00,10.3–25.0,14.8,15.9,14.1,33.3,22.3,2021
1116,Universidade Federal da Bahia,"45,148",18.1,0.00,10.3–25.0,23.3,14.2,21,33.3,23.8,2021
1117,Universidade Federal do Ceará (UFC),"36,345",16.3,0.01,10.3–25.0,23.4,11.3,18.3,36.7,26.3,2021
1118,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),"6,047",16.8,0.10,10.3–25.0,18.1,10.8,15.2,33.4,26.4,2021
1119,Federal University of Espírito Santo,"24,617",12.8,0.01,10.3–25.0,18.5,9.1,20.2,35.7,23.5,2021
1120,Federal University of Goiás,"34,803",13.1,0.00,10.3–25.0,20.8,10.1,14.9,38.6,21.1,2021
1121,Federal University of Itajubá,"8,286",15.9,0.01,10.3–25.0,17.2,9.2,22,36.4,23.4,2021
1122,Universidade Federal de Juiz de Fora,"28,458",18.3,0.00,10.3–25.0,16.2,7.6,25.5,35.4,20.2,2021
1123,Federal University of Lavras,"14,546",18.4,0.01,10.3–25.0,25.8,17.5,13.2,53.9,20.4,2021
1124,Universidade Federal do Maranhão (UFMA),"29,443",14.3,0.00,10.3–25.0,25.5,8,18.4,34,18.2,2021
1125,Federal University of Mato Grosso do Sul,"27,263",17.3,0.01,10.3–25.0,17.3,9.2,9.7,35.6,19,2021
1126,Universidade Federal de Ouro Preto (UFOP),"13,936",16,0.01,10.3–25.0,17.5,9.8,20.1,37.4,21,2021
1127,Federal University of Pará,"43,681",16.3,0.00,10.3–25.0,18.9,11.4,13.7,35.3,24.1,2021
1128,Federal University of Paraí­ba (UFPB),"30,829",11.9,0.00,10.3–25.0,20.6,7.4,10.3,34.1,20.4,2021
1129,Universidade Federal do Paraná (UFPR),"32,860",13.3,0.00,10.3–25.0,25.9,12,13.4,34,22.8,2021
1130,Federal University of Pernambuco,"40,131",17.4,0.01,10.3–25.0,26.1,9.7,14.2,35.2,21.4,2021
1131,Federal University of Piauí,"30,467",15.5,0.00,10.3–25.0,15.4,9.3,7.9,34.3,19,2021
1132,Federal University of Rio Grande do Norte (UFRN),"40,206",18.6,0.00,10.3–25.0,21.8,9.2,20.4,36.9,26.7,2021
1133,Universidade Federal Rural do Semi-Arido,"8,007",11.7,0.00,10.3–25.0,21.8,8,2.2,33.4,14.6,2021
1134,Federal University of Santa Maria,"27,667",13.8,0.01,10.3–25.0,21.4,8.9,14.9,34.2,19.3,2021
1135,Federal University of São Carlos,"19,404",15.1,0.02,10.3–25.0,26.2,16.9,19.2,41.9,25.2,2021
1136,Federal University of Uberlândia,"29,867",15.8,0.01,10.3–25.0,20.3,10,19.5,41.1,19.8,2021
1137,Federal University of Viçosa,"15,347",12.3,0.01,10.3–25.0,26.4,16.1,15.2,46.5,20.7,2021
1138,Federico Santa María Technical University,"19,430",24.7,0.04,10.3–25.0,13.8,10,35.8,43.6,58.9,2021
1139,Feng Chia University,"19,790",23.2,0.08,10.3–25.0,19.3,17.8,17.5,39.4,34.1,2021
1140,Ferdowsi University of Mashhad,"24,186",29.9,0.05,10.3–25.0,27.3,20.2,26.4,45.1,22.2,2021
1141,Fluminense Federal University,"54,134",15.3,0.01,10.3–25.0,21.1,10.8,14.2,33.9,25.7,2021
1142,University of Fortaleza (UNIFOR),"22,101",18,0.00,10.3–25.0,15.3,7.8,48,33.7,32.8,2021
1143,Université Frères Mentouri Constantine 1,"35,321",21,0.01,10.3–25.0,21,7.5,7.3,34.3,37.7,2021
1144,University of La Frontera,"10,827",23.4,0.01,10.3–25.0,14.9,17.7,31.9,33.9,46.9,2021
1145,University of Fukui,"5,047",8.2,0.04,10.3–25.0,21.4,10.2,9,36.8,22.3,2021
1146,Universitas Gadjah Mada,"38,092",7.9,0.06,10.3–25.0,24.2,12.3,13.1,56.7,38.4,2021
1147,Gazi University,"43,518",25.6,0.02,10.3–25.0,20.5,17.6,16.2,96.9,16.9,2021
1148,Gaziantep University,"30,713",27.6,0.12,10.3–25.0,16.3,8.1,18.2,33.6,29,2021
1149,University of Gdańsk,"24,302",17.4,0.02,10.3–25.0,17.4,11.8,20.7,33.8,31.5,2021
1150,Gdańsk University of Technology,"15,540",13.9,0.05,10.3–25.0,17.7,12.8,34.7,38.6,25.5,2021
1151,Gebze Technical University,"7,492",23.7,0.02,10.3–25.0,19.1,13.1,20.3,37.8,27.2,2021
1152,"George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu Mures","10,629",20.3,0.08,10.3–25.0,15.2,8.3,13.3,33.5,28.5,2021
1153,University of Ghana,"39,872",25.4,0.01,10.3–25.0,16.8,15.2,31.3,45,49.2,2021
1154,Gifu University,"7,203",7.5,0.04,10.3–25.0,23,11.9,15.3,37,24,2021
1155,GITAM University,"19,012",15.5,0.01,10.3–25.0,17,8,10.7,34.7,20.1,2021
1156,Government College University Lahore,"10,012",18.5,0.01,10.3–25.0,17.7,9.2,8.9,33.7,38.8,2021
1157,Grigore T. Popa University of Medicine and Pharmacy,"9,416",11.1,0.26,10.3–25.0,18.6,7.9,12.7,33.6,39.6,2021
1158,University of Guadalajara,"127,330",56.8,0.00,10.3–25.0,15.7,8.1,8.9,33.3,28.5,2021
1159,University of Guanajuato,"27,203",19.8,0.03,10.3–25.0,16.1,8.3,11.3,35.7,34.7,2021
1160,Guangxi University,"38,481",18.4,0.04,10.3–25.0,17,12.4,31.6,42.6,23,2021
1161,University of Guilan,"17,364",29.8,0.01,10.3–25.0,20.4,15.7,31.4,37.8,17.7,2021
1162,Gunma University,"6,344",7.7,0.04,10.3–25.0,24.8,11,13.6,36.8,21,2021
1163,Gyeongsang National University,"15,611",14.5,0.03,10.3–25.0,19.5,19.1,17.9,42.4,26.3,2021
1164,Hakim Sabzevari University,"5,311",14.4,0.02,10.3–25.0,17,9,28.6,34.9,24.2,2021
1165,Hallym University,"8,383",10.4,0.05,10.3–25.0,19.1,17.4,17.6,38.8,21.7,2021
1166,Hamamatsu University School of Medicine,"1,208",3.8,0.01,10.3–25.0,27.7,14.5,28.6,37.8,18.7,2021
1167,Hanoi University of Science and Technology,"30,893",20.6,0.01,10.3–25.0,15.3,9,30.1,36.5,44.4,2021
1168,The Hashemite University,"16,987",18.8,0.06,10.3–25.0,14.4,11.5,9.8,33.4,50.3,2021
1169,Université Hassan II de Casablanca,"117,685",35.3,0.02,10.3–25.0,18.7,8.7,26.2,35.9,28.6,2021
1170,University of Havana,"16,058",10.6,0.06,10.3–25.0,21.4,10,7.1,39.5,52.6,2021
1171,Helwan University,"114,062",22.1,0.01,10.3–25.0,15.4,8.6,24.1,34,39.3,2021
1172,Hosei University,"30,662",40.8,0.03,10.3–25.0,17.1,10.1,27.2,35,28.1,2021
1173,University of Hradec Králové,"6,245",13.3,0.05,10.3–25.0,16.8,12.8,18,36.4,36.2,2021
1174,Huaqiao University,"30,890",17.4,0.12,10.3–25.0,15.4,12,35.8,35.8,52.6,2021
1175,University of Hyogo,"6,570",12.9,0.03,10.3–25.0,17.5,12.1,7.6,42.5,19.3,2021
1176,Ibaraki University,"7,975",14.5,0.03,10.3–25.0,16.7,10.5,7.4,38.8,23.1,2021
1177,Ibn Tofaïl University,"47,086",76.1,0.02,10.3–25.0,19,10.2,27.6,37.9,23.5,2021
1178,Incheon National University,"13,468",17.4,0.03,10.3–25.0,18.1,7.9,22.7,35.3,29.1,2021
1179,Indian Institute of Technology Patna,"1,535",13,0.00,10.3–25.0,23.4,8.7,41.5,33.8,15.6,2021
1180,Universidad Industrial de Santander (UIS),"20,786",15.5,0.00,10.3–25.0,15.4,11.3,37.2,33.4,37.2,2021
1181,Instituto Politécnico Nacional (IPN),"180,801",11,0.00,10.3–25.0,17.4,8.7,14.9,40,24.5,2021
1182,IPB University,"22,258",8.3,0.03,10.3–25.0,24.7,10.1,12.6,58.1,40.8,2021
1183,University of Isfahan,"15,139",23.1,0.02,10.3–25.0,34.8,22,17.3,46.3,20.1,2021
1184,I-Shou University,"13,419",28.3,0.15,10.3–25.0,16.3,19,15,52.2,35.8,2021
1185,The Islamia University of Bahawalpur,"15,509",27.4,0.00,10.3–25.0,17.4,10.9,23.3,33.4,38,2021
1186,Istanbul Medipol University,"18,780",23.5,0.04,10.3–25.0,13.5,9.4,12.5,35.6,23.5,2021
1187,Ivane Javakhishvili Tbilisi State University,"20,319",24.8,0.03,10.3–25.0,15.2,9.2,5.1,33.7,46.7,2021
1188,Ivan Franko National University of Lviv,"18,646",10.2,0.01,10.3–25.0,20,7.7,8.1,33.7,33.5,2021
1189,Iwate University,"5,436",14,0.03,10.3–25.0,19.1,10.2,10.2,35.6,23.6,2021
1190,Izmir Institute of Technology,"5,328",19.5,0.03,10.3–25.0,17.6,10.5,23.6,41.4,28.9,2021
1191,James Madison University,"21,315",17.9,0.02,10.3–25.0,18.1,11.3,24.4,33.6,27.7,2021
1192,Jan Evangelista Purkyně University,"7,438",17.7,0.03,10.3–25.0,15.2,11.5,20.6,35.8,34,2021
1193,Jawaharlal Nehru Technological University Anantapur (JNTUA),"5,402",15.2,0.00,10.3–25.0,27.3,10.5,13.3,33.9,14.4,2021
1194,Jeju National University,"12,189",19.1,0.05,10.3–25.0,17.5,14.8,16.4,35.4,22.2,2021
1195,Jeonbuk National University,"20,555",20.4,0.06,10.3–25.0,22.4,20.7,26,39.4,30.1,2021
1196,Jianghan University,"17,149",13.8,0.02,10.3–25.0,15.9,10.1,24.8,36.2,22.3,2021
1197,Kagawa University,"6,377",9.9,0.02,10.3–25.0,20,12.2,26.8,39.5,30.8,2021
1198,Kagoshima University,"10,539",10.2,0.03,10.3–25.0,19.9,10.9,17.6,41.7,24.8,2021
1199,Kanagawa University,"18,090",14.9,0.03,10.3–25.0,15.3,7.6,16.5,33.8,28.3,2021
1200,Kanazawa University,"10,341",9.8,0.06,10.3–25.0,27.1,18.2,24.8,35.9,26,2021
1201,Kanazawa Medical University,"1,149",2.3,0.01,10.3–25.0,24.3,8.3,28.3,33.7,20.4,2021
1202,Kangwon National University,"21,454",21.3,0.03,10.3–25.0,18.9,15.9,18.8,36.9,22.3,2021
1203,Kansai University,"30,766",12.3,0.03,10.3–25.0,17,7.8,6.9,34.7,23,2021
1204,Kasetsart University,"67,668",18.6,0.01,10.3–25.0,19.3,13.1,12.7,49.3,34.7,2021
1205,Kaunas University of Technology,"9,587",14.8,0.06,10.3–25.0,17.1,10.9,8.7,38.5,35.9,2021
1206,Kharazmi University,"12,226",19.2,0.01,10.3–25.0,31.4,13.7,23.8,37.7,18.9,2021
1207,Khon Kaen University,"33,738",17.4,0.02,10.3–25.0,22.8,13.3,18.4,56,30.3,2021
1208,KIIT University,"21,668",12.7,0.03,10.3–25.0,22.1,12.2,34.4,66.6,18.3,2021
1209,King Faisal University,"79,232",37,0.01,10.3–25.0,15.6,9.2,22.6,63.1,73,2021
1210,King Mongkut’s Institute of Technology Ladkrabang,"25,154",22.6,0.01,10.3–25.0,18.1,21.6,6.2,84.7,20.2,2021
1211,King Mongkut's University of Technology North Bangkok,"27,177",24.4,0.00,10.3–25.0,15.9,10.3,17,38.8,21.3,2021
1212,Kitasato University,"8,561",5.4,0.00,10.3–25.0,24.4,10.1,20.3,42.1,16.7,2021
1213,KL University,"16,930",14.8,0.02,10.3–25.0,15.6,8.8,32.8,33.8,15.5,2021
1214,Kochi University,"5,423",7.9,0.01,10.3–25.0,20.1,10.8,17.8,38.5,24.2,2021
1215,Kochi University of Technology,"2,477",20.2,0.02,10.3–25.0,24.4,14.6,15,41.7,31.7,2021
1216,Kogakuin University,"6,278",17.8,0.01,10.3–25.0,17.1,10.5,19.8,40.6,19.9,2021
1217,Kookmin University,"17,467",11.9,0.11,10.3–25.0,18.5,10.1,16.7,38.1,30.7,2021
1218,Universiti Kuala Lumpur,"15,533",12.1,0.02,10.3–25.0,16.6,8.1,21.6,34,33.7,2021
1219,Kumamoto University,"10,045",7.8,0.07,10.3–25.0,25.9,14.9,26,44.4,30.9,2021
1220,Kunming University of Science and Technology,"43,099",18.3,0.04,10.3–25.0,15.4,12.1,12.2,46.1,17.9,2021
1221,Kuwait University,"36,853",23.3,0.14,10.3–25.0,19.8,10.4,31.2,35,70.3,2021
1222,Kwansei Gakuin University,"25,417",24.3,0.03,10.3–25.0,16.5,8.7,29.5,34.3,33.7,2021
1223,Kyoto Sangyo University,"13,151",22.6,0.02,10.3–25.0,14.3,8,20,33.4,38,2021
1224,Kyoto Institute of Technology,"3,985",13,0.05,10.3–25.0,21.3,15,8,40.9,24.9,2021
1225,Kyushu Institute of Technology (Kyutech),"5,649",16.2,0.05,10.3–25.0,19.4,12.9,24.9,51,31.5,2021
1226,Latvia University of Life Sciences and Technologies,"3,880",39.9,0.02,10.3–25.0,17.5,20.4,6.9,37.1,19,2021
1227,Lebanese University,"49,737",15.5,0.16,10.3–25.0,21.5,7.2,16.7,33.4,77.9,2021
1228,University of León,"12,803",15.8,0.16,10.3–25.0,17.1,11.9,38.5,36.3,47.3,2021
1229,University of Lethbridge,"6,990",12.7,0.11,10.3–25.0,17.3,12.2,21.4,33.5,57.8,2021
1230,L.N. Gumilyov Eurasian National University,"18,985",6.7,0.04,10.3–25.0,21.6,8.5,20.9,33.4,55.3,2021
1231,University of Łódź,"25,026",12.3,0.10,10.3–25.0,18.5,11.4,13.2,33.6,31.7,2021
1232,Lodz University of Technology,"15,442",12.8,0.04,10.3–25.0,17.4,11.4,22.5,37.6,24.2,2021
1233,London South Bank University,"11,560",15.7,0.33,10.3–25.0,16.8,10.9,30,33.7,76.7,2021
1234,Londrina State University,"26,470",15.3,0.01,10.3–25.0,21.9,13.4,15,33.3,19.5,2021
1235,Lorestan University,"8,333",27.7,0.00,10.3–25.0,24.1,10.7,39.4,34.8,17.1,2021
1236,University of Lucknow,"20,942",46.2,0.00,10.3–25.0,21.7,9.5,12.2,33.4,16.6,2021
1237,Maharaja Sayajirao University of Baroda,"41,564",28.5,0.00,10.3–25.0,13.9,8.8,14.1,34.6,15.1,2021
1238,Mahasarakham University,"42,628",33.3,0.00,10.3–25.0,17.9,7.9,9.6,34.5,26.9,2021
1239,University of Malaga,"35,376",12.7,0.09,10.3–25.0,17.2,11.7,36.8,35.7,41.7,2021
1240,Universiti Malaysia Perlis,"11,212",12.7,0.06,10.3–25.0,18.6,11.7,31.7,35.5,28.3,2021
1241,Universiti Malaysia Sarawak (UNIMAS),"16,217",18.6,0.06,10.3–25.0,21.5,8.9,9.3,33.8,43.8,2021
1242,Manipal Academy of Higher Education,"22,843",9.1,0.12,10.3–25.0,29.9,13.4,12.6,39.9,33.3,2021
1243,University of Manouba,"16,894",13.1,0.01,10.3–25.0,17.8,7.8,22,33.4,41.9,2021
1244,University of Maribor,"11,488",13,0.06,10.3–25.0,18,16.3,31.5,40.7,38.8,2021
1245,Marmara University,"63,090",31.1,0.05,10.3–25.0,16.8,8.5,21.4,33.4,24.4,2021
1246,University of Marrakech Cadi Ayyad,"100,717",43.3,0.01,10.3–25.0,17.8,10.2,25.9,34.5,41,2021
1247,University of Mazandaran,"12,452",32.1,0.02,10.3–25.0,28.6,12.4,32.7,37.1,18.5,2021
1248,Meiji University,"33,449",11.7,0.05,10.3–25.0,18.7,8.4,11,34.9,27.2,2021
1249,Meijo University,"15,437",31.8,0.01,10.3–25.0,16.5,10.5,13.5,34.5,27.3,2021
1250,Mendel University in Brno,"8,459",17.7,0.19,10.3–25.0,18.1,16.5,8.1,35.1,45.9,2021
1251,Menoufia University,"94,466",36.6,0.01,10.3–25.0,15.2,7.9,32.9,35.2,36.8,2021
1252,M’Hamed Bougara University of Boumerdès,"31,889",21.6,0.01,10.3–25.0,14.9,7.2,13.2,33.4,29.3,2021
1253,Universidad Michoacana de San Nicolás de Hidalgo,"39,861",28.7,0.01,10.3–25.0,15.3,9.9,9.6,34.3,29.3,2021
1254,Mie University,"7,247",8.6,0.04,10.3–25.0,21.7,10.5,17,42.4,23.7,2021
1255,Ming Chuan University,"18,423",22.4,0.09,10.3–25.0,15.1,11.9,12.7,34.1,29.1,2021
1256,Minia University,"72,328",18.5,0.01,10.3–25.0,15.1,7.3,30.5,33.5,44.9,2021
1257,University of Miskolc,"9,322",18,0.04,10.3–25.0,14.9,8.9,14.4,34.9,28.7,2021
1258,University of Miyazaki,"5,524",7.7,0.03,10.3–25.0,22.1,10.2,21.1,36.1,23.7,2021
1259,Mohammed V University of Rabat,"83,521",33.4,0.05,10.3–25.0,27.2,10.3,14.8,41.6,27.9,2021
1260,University of Monastir,"18,876",9.4,0.01,10.3–25.0,19,9,16.5,33.4,43.5,2021
1261,University of Montenegro,"18,275",26.4,0.02,10.3–25.0,12.7,10.4,13.8,33.4,44.5,2021
1262,Morgan State University,"7,120",13.8,0.13,10.3–25.0,18.2,10,35.7,33.4,48.7,2021
1263,Multimedia University,"9,519",11.6,0.08,10.3–25.0,18.1,9.5,20.3,36.9,37.2,2021
1264,University of Mumbai,"12,167",22.2,0.00,10.3–25.0,27.3,24.8,14.1,35,15.2,2021
1265,University of Murcia,"27,120",15.7,0.08,10.3–25.0,18.5,14.9,35.3,35.5,42,2021
1266,Muroran Institute of Technology,"3,334",18.4,0.04,10.3–25.0,16.1,9.9,38.6,38.7,32.1,2021
1267,University of Mysore,"7,950",21.5,0.10,10.3–25.0,30.7,8.3,11.4,33.8,32.9,2021
1268,Universidad Nacional del Litoral,"45,401",30.2,0.00,10.3–25.0,13.4,8.4,16.1,34.7,27.1,2021
1269,Nagaoka University of Technology,"2,301",11.2,0.12,10.3–25.0,23.1,14.8,9.7,44,33.6,2021
1270,Nagasaki University,"9,090",7.1,0.04,10.3–25.0,26.1,14.7,24.4,40.5,30.6,2021
1271,Nagoya City University,"4,412",7.4,0.02,10.3–25.0,24.5,15.5,25.2,45,19.4,2021
1272,Nagoya Institute of Technology,"5,711",16.3,0.04,10.3–25.0,18.3,19.1,10.6,49.4,24,2021
1273,Nanjing University of Aeronautics and Astronautics,"29,583",16.3,0.03,10.3–25.0,21.4,22.4,21.1,76.9,19.7,2021
1274,Nara Medical University,"1,252",3.4,0.01,10.3–25.0,26.7,11,27.6,42.2,15.8,2021
1275,Naresuan University,"22,184",15.1,0.01,10.3–25.0,18,8.2,14.1,42.8,35.9,2021
1276,National Changhua University of Education,"8,333",22.6,0.04,10.3–25.0,20.2,19.3,9.8,36.8,21.4,2021
1277,National Chiayi University,"12,143",24.2,0.03,10.3–25.0,15.7,12.1,10,65.7,18.3,2021
1278,National Chi Nan University,"6,143",15.6,0.12,10.3–25.0,17.8,15.4,5.5,48,31.1,2021
1279,National Chin-Yi University of Technology,"7,316",24.1,0.05,10.3–25.0,14.6,22.8,5.9,46.4,20,2021
1280,National Chung Cheng University,"10,195",15.1,0.05,10.3–25.0,19.9,19.5,13.9,38.6,22.8,2021
1281,National Chung Hsing University,"15,184",16.6,0.07,10.3–25.0,23.2,21.1,20.5,50.1,27.9,2021
1282,National University of Colombia,"52,166",22,0.01,10.3–25.0,18.9,14.3,35.2,33.9,36.3,2021
1283,National University of Córdoba,"80,219",12.9,0.02,10.3–25.0,19,9.5,20.1,33.9,34.7,2021
1284,National University of Cuyo,"38,253",7.9,0.03,10.3–25.0,19.6,7.3,24.7,33.4,38.7,2021
1285,National Ilan University,"5,470",23.3,0.03,10.3–25.0,14.5,11.8,16.9,34.2,32.4,2021
1286,"National Institute of Technology, Tiruchirappalli","5,848",17.3,0.08,10.3–25.0,23.3,14.5,36.9,36.9,22.5,2021
1287,National University of Kaohsiung,"5,565",23.3,0.04,10.3–25.0,14,15,6,38.4,26.7,2021
1288,National University of San Martín,"15,841",15.8,0.05,10.3–25.0,17,9.8,28.6,34,40.5,2021
1289,National Taipei University,"8,636",16.5,0.04,10.3–25.0,19.5,14.1,23,34.4,27.2,2021
1290,National Taiwan Ocean University,"8,655",21.5,0.09,10.3–25.0,18.6,22.2,18.5,53.8,31.2,2021
1291,National Technical University Kharkiv Polytechnic Institute,"12,141",8,0.09,10.3–25.0,20.7,7.8,9.4,34,26.4,2021
1292,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,"21,072",10.4,0.03,10.3–25.0,18.5,8.6,10.7,33.4,21,2021
1293,National Yunlin University of Science and Technology,"9,200",25.2,0.05,10.3–25.0,20.9,27.6,8,99.4,21.3,2021
1294,Nicolaus Copernicus University in Toruń,"21,990",11.3,0.03,10.3–25.0,20.1,11.7,22.5,34.7,27.2,2021
1295,University of Nigeria Nsukka,"42,785",14.6,0.01,10.3–25.0,23.1,8.9,22.1,34.2,27.2,2021
1296,Slovak University of Agriculture in Nitra,"5,707",12.8,0.03,10.3–25.0,19.1,9.7,10.4,35.4,39.5,2021
1297,University of North Carolina Wilmington,"14,865",18.8,0.02,10.3–25.0,16.2,8.2,28.1,34.4,27.5,2021
1298,North China Electric Power University,"36,362",18.3,0.03,10.3–25.0,17.7,12.8,30.9,55.8,17.6,2021
1299,"University of the North, Colombia","14,861",20.4,0.04,10.3–25.0,15,10.7,21.5,35.1,52.6,2021
1300,Northwest University,"23,351",13.4,0.05,10.3–25.0,20.4,11.8,37.6,40.7,23.9,2021
1301,University of Novi Sad,"48,101",14.9,0.03,10.3–25.0,16.1,9.5,13.6,35.6,34,2021
1302,Oakland University,"15,441",18.1,0.04,10.3–25.0,27.2,13.9,27.5,33.8,30.8,2021
1303,Obafemi Awolowo University,"29,423",23.5,0.00,10.3–25.0,17.7,9.3,13.7,36.3,33.3,2021
1304,Ochanomizu University,"2,802",14.8,0.05,10.3–25.0,23.9,12.6,10.6,37.4,24.1,2021
1305,Oita University,"5,645",9,0.01,10.3–25.0,20,9.4,27.4,37.1,18.8,2021
1306,Ondokuz Mayis University,"37,333",28.1,0.10,10.3–25.0,15.7,8.8,7.9,37.2,27.5,2021
1307,Osaka City University,"8,019",8.7,0.03,10.3–25.0,25.6,14.4,28.2,41.5,24.7,2021
1308,Osaka Institute of Technology,"7,120",26.1,0.01,10.3–25.0,15.1,10.9,22,36,22,2021
1309,Osaka Medical College,"1,224",2.7,0.01,10.3–25.0,27.8,10.2,14.7,35.9,16.1,2021
1310,Osaka Prefecture University,"7,710",12.2,0.04,10.3–25.0,21.8,16.5,16.1,42.2,21.7,2021
1311,University of Ostrava,"8,796",17.7,0.09,10.3–25.0,17.3,14.4,24.9,33.5,40.7,2021
1312,Universitas Padjadjaran,"42,928",15.3,0.01,10.3–25.0,22.5,8.6,14.5,40.5,22,2021
1313,University of Pardubice,"6,961",13.1,0.08,10.3–25.0,19,16.4,7.4,34.5,29.6,2021
1314,Paris Nanterre University,"32,742",35.6,0.17,10.3–25.0,22.6,18.2,12.8,33.6,51.2,2021
1315,University of Patras,"25,636",27.3,0.05,10.3–25.0,16.6,12.3,39.9,39.2,37.8,2021
1316,Pavol Jozef Šafárik University in Košice,"6,802",10.1,0.22,10.3–25.0,39,9.5,16,33.5,63.9,2021
1317,PMAS Arid Agriculture University Rawalpindi,"12,023",48.3,0.00,10.3–25.0,14.8,9.3,23.2,33.3,38.3,2021
1318,Polytechnic Institute of Porto,"18,259",16.8,0.06,10.3–25.0,14.1,9.4,44.6,33.5,34.9,2021
1319,Polytechnic University of Bucharest,"29,699",23.1,0.03,10.3–25.0,16,11.1,11.8,33.9,21.3,2021
1320,Polytechnic University of Timişoara,"12,762",20.6,0.02,10.3–25.0,14.7,8.2,13.8,34.3,19.3,2021
1321,Pondicherry University,"6,940",20.1,0.01,10.3–25.0,36.5,20.3,16.7,33.4,14.8,2021
1322,Pontifical Catholic University of Minas Gerais,"65,117",39.5,0.00,10.3–25.0,14.6,8.3,7,33.7,20.7,2021
1323,Pontifical Catholic University of Peru,"25,807",7.4,0.02,10.3–25.0,20.5,8.9,36.6,34.7,45.4,2021
1324,Pontifical Catholic University of Valparaíso,"16,511",24.1,0.01,10.3–25.0,16.8,16,17.2,47.4,48.9,2021
1325,Universidad Pontificia Bolivariana (UPB),"15,400",14,0.02,10.3–25.0,16.9,9.2,7.9,33.7,37.3,2021
1326,Pontifícia Universidade Católica do Paraná,"16,353",18.1,0.01,10.3–25.0,19.4,11.3,30.9,36.3,27.8,2021
1327,Port Said University,"22,163",27.7,0.00,10.3–25.0,13.9,7.2,19.6,33.4,42.3,2021
1328,Prince of Songkla University,"37,788",15.6,0.02,10.3–25.0,17.9,11.2,18.8,37.8,31.5,2021
1329,PSG College of Technology,"8,563",13.8,0.00,10.3–25.0,17.2,8.9,12.2,34,14.2,2021
1330,Public University of Navarre,"7,481",11.7,0.08,10.3–25.0,18.5,12.7,36.1,35.9,45.3,2021
1331,University of the Punjab,"27,907",24.8,0.00,10.3–25.0,20.1,11.2,34.8,34.2,33.8,2021
1332,Qassim University,"64,042",15.5,0.03,10.3–25.0,16.6,7.4,13.2,34.5,73.6,2021
1333,Razi University,"12,266",29.3,0.01,10.3–25.0,24.7,14.3,30.5,35.4,17.6,2021
1334,Recep Tayyip Erdoğan University,"12,365",23.3,0.03,10.3–25.0,15.4,8.6,8.2,33.4,18.4,2021
1335,University Rey Juan Carlos,"43,273",23.5,0.09,10.3–25.0,15.4,10.5,41,35.5,43.7,2021
1336,Riga Technical University,"11,134",31,0.12,10.3–25.0,20.6,18.1,18.3,57.2,46,2021
1337,Ritsumeikan University,"35,401",18.3,0.08,10.3–25.0,18.9,12.6,16.4,35.9,36.8,2021
1338,Robert Gordon University,"9,685",20.2,0.23,10.3–25.0,16.6,11.3,22.8,34.3,76.8,2021
1339,Ryukoku University,"16,124",33.4,0.02,10.3–25.0,15.5,10.2,12.1,34.3,21.5,2021
1340,University of the Ryukyus,"7,658",10,0.02,10.3–25.0,19.7,12,15.9,41.3,29.2,2021
1341,University of La Sabana,"11,904",18.8,0.03,10.3–25.0,15.9,9.6,5,33.8,40.5,2021
1342,Saga University,"6,761",9.7,0.02,10.3–25.0,21.8,12.7,20.1,49.6,23.8,2021
1343,Saitama University,"8,484",14.1,0.05,10.3–25.0,18.9,13,17.5,35.6,32.9,2021
1344,Saitama Medical University,"1,904",1.5,0.00,10.3–25.0,23.3,8.8,30.7,37.1,15.3,2021
1345,Sakarya University,"51,273",31.7,0.05,10.3–25.0,14,9,17.6,35.1,20.9,2021
1346,San Sebastián University,"17,617",9.2,0.00,10.3–25.0,17.8,7.6,7.5,33.4,44,2021
1347,"University of Santiago, Chile (USACH)","23,469",25.4,0.03,10.3–25.0,16,15.3,12.2,35.9,47.4,2021
1348,Sapporo Medical University,"1,305",3.3,0.00,10.3–25.0,28.9,11.7,27.8,42.9,15.4,2021
1349,University of Sargodha,"20,999",23.3,0.00,10.3–25.0,24.6,9,15.6,35.1,40.5,2021
1350,SASTRA University,"9,160",12,0.00,10.3–25.0,17.8,9.5,37.9,41.8,15.1,2021
1351,Satbayev University,"8,610",16,0.02,10.3–25.0,17.7,10,21,44,43.4,2021
