rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
531,University of Ioannina,"21,672",41.6,0.04,30.7–34.9,19.2,14.9,68.1,36.5,42.7,2018
532,Johannes Kepler University of Linz,"6,449",11,0.10,30.7–34.9,26.3,15.3,49.8,53.7,59.9,2018
533,Keele University,"7,985",13.9,0.23,30.7–34.9,19.8,19.5,54.5,33.8,73.4,2018
534,Kent State University,"23,647",18.6,0.09,30.7–34.9,23.8,16.9,60.2,32.1,37.3,2018
535,King Fahd University of Petroleum and Minerals,"6,471",6.1,0.20,30.7–34.9,26.8,12.8,37.4,61.7,85.5,2018
536,King Saud University,"34,489",9.3,0.10,30.7–34.9,24.5,27.6,30.7,95.1,78.8,2018
537,Konkuk University,"15,229",28,0.12,30.7–34.9,33.1,32.5,23.3,39.4,40.5,2018
538,Lappeenranta-Lahti University of Technology LUT,"3,622",23.4,0.19,30.7–34.9,26.7,26.5,32.6,55.8,58.7,2018
539,Lehigh University,"6,476",11.4,0.16,30.7–34.9,24.7,19.9,54.5,36.6,40.5,2018
540,University of Limerick,"13,302",20.3,0.18,30.7–34.9,22.1,19.9,46.5,36,85,2018
541,Lincoln University,"2,455",4.3,0.34,30.7–34.9,29.1,16.1,41.8,36.6,83.7,2018
542,University of Lisbon,"49,682",18.6,0.10,30.7–34.9,24,22.6,53.2,36.8,49.4,2018
543,Liverpool John Moores University,"18,270",18.2,0.13,30.7–34.9,18,14.7,62.7,32.7,66.8,2018
544,University of Lorraine,"55,606",18.4,0.15,30.7–34.9,21.9,11.3,60.7,37.8,58,2018
545,Mahidol University,"28,996",10.5,0.03,30.7–34.9,27.1,16,43.4,60,45,2018
546,Masaryk University,"34,756",22.4,0.20,30.7–34.9,22.2,22.7,42.8,33.7,56.3,2018
547,Memorial University of Newfoundland,"15,116",12.9,0.15,30.7–34.9,19.1,16.1,55.9,49.5,58.3,2018
548,Missouri University of Science and Technology,"8,146",23.7,0.17,30.7–34.9,26.2,23.9,40.6,47.5,65.9,2018
549,Montana State University,"14,023",18.8,0.04,30.7–34.9,18.1,18.2,66.1,48.2,27.2,2018
550,Nantes Université,"37,231",24.7,0.10,30.7–34.9,20.2,19.3,55.7,36.2,46.8,2018
551,National and Kapodistrian University of Athens,"60,850",32.9,0.09,30.7–34.9,26.3,13.6,54.4,49.3,46.2,2018
552,National Cheng Kung University (NCKU),"21,337",14.4,0.11,30.7–34.9,28.3,38.2,28.3,99.8,31.9,2018
553,National Taiwan Normal University,"10,718",12.9,0.26,30.7–34.9,28.8,33.5,25.3,82.9,47.9,2018
554,New Jersey Institute of Technology,"11,423",21.1,0.18,30.7–34.9,19.7,14.7,59.7,34.2,55.4,2018
555,Northumbria University,"22,175",17.8,0.16,30.7–34.9,19.1,15.2,50.3,32.4,65.1,2018
556,NOVA University of Lisbon,"19,495",19.1,0.14,30.7–34.9,24.8,24.8,46.5,43.9,55.9,2018
557,Oklahoma State University,"21,677",22.1,0.06,30.7–34.9,27.5,22.4,42.5,36.1,29.8,2018
558,University of Palermo,"43,249",27.8,0.01,30.7–34.9,19.1,13.5,67.8,33,25.7,2018
559,Panthéon-Sorbonne University – Paris 1,"40,270",33.4,0.21,30.7–34.9,49.3,40.1,10.4,32,50.8,2018
560,Polytechnic University of Valencia,"23,471",10,0.11,30.7–34.9,24,25.4,44.4,43.5,43.6,2018
561,Pontificia Universidad Católica de Chile,"27,065",15.4,0.07,30.7–34.9,25.9,25.1,42.5,35.8,53.9,2018
562,Pontifical Javeriana University,"28,108",17,0.01,30.7–34.9,17,8.7,66.6,32.6,44.7,2018
563,University of Porto,"31,743",18.8,0.11,30.7–34.9,27.1,26.9,47,39.8,48.3,2018
564,University of Portsmouth,"19,095",15.5,0.27,30.7–34.9,19.1,14.3,57.1,32.1,83.1,2018
565,Université du Québec,"54,033",20.1,0.10,30.7–34.9,26.2,22.4,43.4,40.9,62.9,2018
566,Renmin University of China,"25,183",12,0.06,30.7–34.9,42.3,21.4,37.6,38.2,42.6,2018
567,University of Salento,"19,025",37.8,0.01,30.7–34.9,20.1,11.8,62.4,36.6,26.6,2018
568,University of Sassari,"12,194",19.6,0.01,30.7–34.9,20.9,13.1,61,34.1,35.8,2018
569,Sejong University,"11,884",16.3,0.06,30.7–34.9,25.5,18.5,50.2,35,33.2,2018
570,Shandong University,"45,900",14.8,0.05,30.7–34.9,35.4,30.9,29.5,69.7,22.7,2018
571,Université de Sherbrooke,"14,373",12.3,0.08,30.7–34.9,29,13.2,51.3,33.4,57.2,2018
572,"Soochow University, China","45,109",16,0.05,30.7–34.9,21.1,17.7,61.6,68.4,22.5,2018
573,South China University of Technology,"42,076",16.3,0.02,30.7–34.9,22.5,24.1,48.3,65.9,22.5,2018
574,University of South Dakota,"15,624",31.8,0.03,30.7–34.9,30.9,14,56.4,33.6,24.1,2018
575,Southeast University,"32,464",11.7,0.05,30.7–34.9,29.7,32.9,33.2,92.7,21.7,2018
576,University of Split,"20,817",30.7,0.01,30.7–34.9,16.8,12.5,60.3,33.5,41.7,2018
577,Stevens Institute of Technology,"5,636",16.2,0.35,30.7–34.9,20.6,16.2,59.5,33.2,64.2,2018
578,University of the Sunshine Coast,"8,202",28.3,0.16,30.7–34.9,17.1,20.9,46.5,34.4,63.3,2018
579,Tampere University of Technology,"5,490",19.6,0.08,30.7–34.9,25.4,15.9,54.2,80.2,51,2018
580,University of Texas at Arlington,"26,325",25.3,0.14,30.7–34.9,20.8,16.4,51.5,37.7,41.3,2018
581,Texas Tech University,"32,486",22.2,0.09,30.7–34.9,31,18.4,39.5,33.1,42.5,2018
582,Tianjin University,"30,513",12,0.01,30.7–34.9,36.9,32.8,28.5,97.1,18.8,2018
583,Tokyo Metropolitan University,"9,263",10,0.04,30.7–34.9,22.7,13.3,57.8,34,24.8,2018
584,University of Toledo,"18,525",15.9,0.10,30.7–34.9,32.7,13.9,42.9,42.9,41.9,2018
585,Universiti Tunku Abdul Rahman (UTAR),"18,642",16.9,0.01,30.7–34.9,15.4,7.8,71.3,32.5,30.8,2018
586,University of Ulsan,"13,689",12.6,0.03,30.7–34.9,20.1,20.3,59.4,56.2,20.7,2018
587,Ulster University,"18,550",14.9,0.08,30.7–34.9,21,15.6,50.6,33,72,2018
588,United Arab Emirates University,"7,492",9.2,0.26,30.7–34.9,22.9,16.9,49.1,38.4,95.1,2018
589,University of Valencia,"48,725",14.9,0.09,30.7–34.9,21.9,18.4,56.2,34.4,42.2,2018
590,University of Warsaw,"50,026",14.1,0.09,30.7–34.9,25.9,18.3,47.1,32.4,44.6,2018
591,University of the West of Scotland,"11,160",19.9,0.13,30.7–34.9,14.9,10.9,68.2,32.4,61.4,2018
592,Xi’an Jiaotong University,"32,199",10.7,0.04,30.7–34.9,32.7,26.2,35,56,35.8,2018
593,University of the Aegean,"12,264",37.9,0.01,21.5–30.6,17.7,16.4,41.3,32.4,35.4,2018
594,AGH University of Science and Technology,"32,930",14.9,0.02,21.5–30.6,18.6,12.3,35.6,35.7,20.3,2018
595,The University of Aizu,"1,228",11.5,0.03,21.5–30.6,19.4,10,42.7,34.8,67.5,2018
596,University of Alcalá,"18,023",13.1,0.21,21.5–30.6,20.4,12.2,45.9,40.5,59.8,2018
597,University of Algarve,"7,643",12.2,0.11,21.5–30.6,19.5,11.2,42.3,33.2,56.9,2018
598,Aligarh Muslim University,"17,732",14.6,0.02,21.5–30.6,29.9,10.1,33.1,31.7,23.9,2018
599,American University in Cairo,"6,093",12.4,0.05,21.5–30.6,23.3,18,24.7,32.5,68.3,2018
600,American University of Sharjah,"5,778",15,0.84,21.5–30.6,15.5,12.5,22.7,35.4,96.2,2018
601,Amirkabir University of Technology,"12,815",23.3,0.01,21.5–30.6,27.4,27.2,35.3,74.4,16.8,2018
602,"University of the Andes, Colombia","16,664",15.3,0.02,21.5–30.6,21.1,15,49.4,39.9,53.2,2018
603,Atılım University,"7,100",16.1,0.05,21.5–30.6,16.1,7.5,60,33.3,34.6,2018
604,Auburn University,"23,186",18.2,0.05,21.5–30.6,31.8,20.2,30.9,38.9,33.2,2018
605,Babeş-Bolyai University,"37,961",24.3,0.02,21.5–30.6,24.8,11.3,32.9,32.2,40.8,2018
606,Banaras Hindu University,"24,399",18.8,0.02,21.5–30.6,24.8,15.5,26.4,31.7,16,2018
607,University of the Basque Country,"44,028",14.8,0.06,21.5–30.6,21,14.8,51.4,34.8,40.8,2018
608,Baylor University,"16,736",17,0.05,21.5–30.6,30.7,16.7,39.2,33.1,27.1,2018
609,University of Bedfordshire,"11,365",18.9,0.32,21.5–30.6,17.6,12,24.5,32,71.8,2018
610,Beihang University,"28,884",14.4,0.06,21.5–30.6,27.1,30.6,21,99.1,24.2,2018
611,Beijing Institute of Technology,"28,174",12.6,0.07,21.5–30.6,29.2,28.5,16.5,93.9,22.1,2018
612,University of Beira Interior,"6,925",16,0.08,21.5–30.6,20,15,48.7,32,41.8,2018
613,Ben-Gurion University of the Negev,"16,568",20.4,0.03,21.5–30.6,24.6,26.4,34.7,42.7,35.5,2018
614,Beni-Suef University,"69,962",32.5,0.01,21.5–30.6,18.4,6.4,63.2,31.8,43.3,2018
615,Bournemouth University,"12,300",17.3,0.19,21.5–30.6,18.1,15.7,40.9,32.1,77,2018
616,University of Bradford,"9,635",16.9,0.30,21.5–30.6,19.2,14.5,26.7,34.6,81.4,2018
617,University of Brighton,"16,665",17.5,0.22,21.5–30.6,18.2,12.5,39.3,32.7,69.6,2018
618,University of Cagliari,"29,645",32.6,0.02,21.5–30.6,20.5,6.1,62.6,34.4,36,2018
619,Capital Medical University,"12,488",6.9,0.04,21.5–30.6,26.4,18.9,19,32.4,20.5,2018
620,Carlos III University of Madrid,"16,429",11.1,0.14,21.5–30.6,24.6,15.3,33.6,36.3,56.8,2018
621,University of Central Lancashire,"16,500",15.5,0.18,21.5–30.6,17.2,12.5,35.3,32.2,59.3,2018
622,Central South University,"55,707",17.1,0.01,21.5–30.6,23.6,23.7,26.8,68.4,16.6,2018
623,Chang Gung University,"7,540",12.5,0.02,21.5–30.6,22.1,25.5,29.9,41.7,19.1,2018
624,"University of Chemistry and Technology, Prague","4,210",10,0.20,21.5–30.6,24.8,13.8,20.9,39.2,49.4,2018
625,Chiba University,"14,002",10.1,0.05,21.5–30.6,27.6,17.7,32.1,52.5,24.2,2018
626,University of Chile,"38,848",17.2,0.05,21.5–30.6,24.4,19,34.3,31.8,49.1,2018
627,China Agricultural University,"18,725",11.3,0.02,21.5–30.6,33.3,23.1,34.7,45.2,20.6,2018
628,"China University of Geosciences, Beijing","17,840",17.5,0.01,21.5–30.6,27.7,14.5,41.8,50.7,20.6,2018
629,"China University of Geosciences, Wuhan","30,585",20.3,0.03,21.5–30.6,21.6,15.2,33.5,48,21.8,2018
630,Chonnam National University,"23,984",13.8,0.03,21.5–30.6,20.8,14.5,31.1,36.9,24.1,2018
631,Chulalongkorn University,"38,734",14.8,0.03,21.5–30.6,27,14.9,18.4,73.3,34.8,2018
632,Comenius University in Bratislava,"22,857",11.1,0.11,21.5–30.6,22.6,11.9,25.3,31.8,49.1,2018
633,COMSATS University Islamabad,"30,126",10.4,0.00,21.5–30.6,17.5,7.4,56.8,31.8,44.3,2018
634,Coventry University,"22,735",14.3,0.45,21.5–30.6,18.6,10.1,28.7,32.3,82,2018
635,Czech Technical University in Prague,"21,266",13.2,0.16,21.5–30.6,20.2,17.3,28.5,39.3,45.3,2018
636,Dalian University of Technology,"38,678",16.6,0.02,21.5–30.6,23.3,21.3,32.6,82.9,23.1,2018
637,University of Dayton,"10,502",15.2,0.15,21.5–30.6,30.2,15.1,22.3,37.8,33,2018
638,University of Delhi,"22,107",23.1,0.01,21.5–30.6,40.2,17.6,23.1,31.9,18.4,2018
639,De Montfort University,"15,880",18.8,0.25,21.5–30.6,18.9,13.6,31.9,31.9,65.5,2018
640,Dublin Institute of Technology,"14,544",19.5,0.26,21.5–30.6,17,10.7,34.6,33.5,77.5,2018
641,East China University of Science and Technology,"24,207",17.4,0.06,21.5–30.6,20.9,17.2,45.9,83.8,30.6,2018
642,Eastern Mediterranean University,"19,069",32.5,0.84,21.5–30.6,18,16.3,36.1,79.5,80.9,2018
643,University of East London,"11,855",20.3,0.33,21.5–30.6,22.4,13.1,18.2,31.8,77.3,2018
644,École Centrale de Lyon,"1,871",15.2,0.22,21.5–30.6,29.2,15,33.9,71.4,61.9,2018
645,École normale supérieure Paris-Saclay,"1,631",10.5,0.15,21.5–30.6,31.3,10.6,42.2,45,55.3,2018
646,Edinburgh Napier University,"10,955",20.3,0.32,21.5–30.6,17,10.9,30.4,34.2,77.1,2018
647,Embry-Riddle Aeronautical University,"15,514",15.3,0.11,21.5–30.6,16.6,7.4,63.6,31.9,27.6,2018
648,Eötvös Loránd University,"23,558",14.8,0.07,21.5–30.6,21.1,12.6,42.2,32.4,47,2018
649,Universidade Estadual Paulista (Unesp),"44,059",13.3,0.03,21.5–30.6,33.7,21.6,12.7,33.1,22.2,2018
650,Universidade Federal do ABC (UFABC),"12,467",20.3,0.01,21.5–30.6,29.2,12.1,29.3,34.5,32.8,2018
651,Federal University of Itajubá,"7,559",15.3,0.01,21.5–30.6,29.5,20.4,11.8,100,19.6,2018
652,Federal University of Minas Gerais,"45,138",14.5,0.02,21.5–30.6,29.3,14.5,30.8,34.3,24.8,2018
653,Federal University of Rio de Janeiro,"54,989",14,0.02,21.5–30.6,30.2,19.8,23.2,40.5,28.3,2018
654,Universidade Federal do Rio Grande do Sul,"39,588",14.4,0.01,21.5–30.6,30,9,30.7,6.1,23.5,2018
655,Florida Atlantic University,"17,330",15.8,0.10,21.5–30.6,19,12.9,40.6,1.7,45.5,2018
656,Florida Institute of Technology,"5,343",14.6,0.35,21.5–30.6,22.4,12.7,26.1,34.7,59.7,2018
657,Fuzhou University,"35,901",17.7,0.01,21.5–30.6,17.5,10.2,54,42.1,20,2018
658,Gebze Technical University,"5,781",23.1,0.02,21.5–30.6,19.8,10.4,34.7,33.4,26.6,2018
659,Glasgow Caledonian University,"13,825",21.9,0.19,21.5–30.6,17.1,10.9,42.9,32.7,59.9,2018
660,University of Greenwich,"14,680",18.7,0.35,21.5–30.6,17.1,12.3,40.1,33.2,84.7,2018
661,Hacettepe University,"39,181",18.3,0.05,21.5–30.6,28.2,10.7,42.9,33.8,23.6,2018
662,University of Haifa,"17,917",30.7,0.02,21.5–30.6,24.9,30,34.3,33.8,35.9,2018
663,Hiroshima University,"14,769",8.3,0.06,21.5–30.6,29.7,19.6,39,48.9,26.8,2018
664,Huazhong Agricultural University,"25,619",17.6,0.01,21.5–30.6,26.8,12.9,48,39.8,18.5,2018
665,University of Huddersfield,"15,155",22.5,0.26,21.5–30.6,20.5,16.3,26.5,33.5,66,2018
666,Hunan University,"42,004",22.2,0.02,21.5–30.6,20.5,19.6,42.2,51.3,18.3,2018
667,Indian Institute of Technology Guwahati,"5,419",13.4,0.01,21.5–30.6,24.8,19.2,46.4,36.1,15.1,2018
668,Indian Institute of Technology (Indian School of Mines) Dhanbad,"6,692",24.6,0.01,21.5–30.6,22.8,11.9,43.1,49.7,13.2,2018
669,Indian Institute of Technology Madras,"9,033",14.9,0.00,21.5–30.6,36.9,22.1,29.2,71.5,18.2,2018
670,Inha University,"19,921",23.8,0.03,21.5–30.6,23,19.5,23.1,66.3,27.1,2018
671,Iran University of Science and Technology,"13,206",31.7,0.00,21.5–30.6,25.5,24.7,36.3,51.2,15.1,2018
672,ISCTE-University Institute of Lisbon,"8,699",22.8,0.12,21.5–30.6,24.6,24.7,17.5,33.5,46.6,2018
673,Isfahan University of Technology,"9,323",19.8,0.01,21.5–30.6,21.4,20.5,41.8,84.1,20.1,2018
674,Istanbul Technical University,"36,061",16.9,0.04,21.5–30.6,22.5,24.2,33.5,100,25.6,2018
675,Jadavpur University,"11,011",17.6,0.00,21.5–30.6,33.3,18.5,33.3,38.6,14.9,2018
676,University of Jaén,"16,894",20.5,0.08,21.5–30.6,16.7,11.7,39.8,34.2,32.2,2018
677,Jagiellonian University,"42,594",11.8,0.06,21.5–30.6,23.1,14.2,37.9,32.7,34.3,2018
678,Jeonbuk National University,"23,728",20.7,0.03,21.5–30.6,21.6,18.7,26,37.2,28.3,2018
679,University of Johannesburg,"28,122",27.4,0.07,21.5–30.6,19.3,23.5,36.3,42.7,55.6,2018
680,Juntendo University,"4,246",3.7,0.01,21.5–30.6,32.2,12.4,27.9,48.5,20.1,2018
681,Kagawa University,"6,453",9.6,0.02,21.5–30.6,21.6,11.1,33.1,36.9,27.9,2018
682,Kanazawa University,"10,464",10.4,0.05,21.5–30.6,27.4,16.7,31.7,33.8,21.5,2018
683,Kansas State University,"22,017",14.7,0.11,21.5–30.6,24.3,17.8,44.1,41.5,45.1,2018
684,Kaohsiung Medical University,"6,894",12.2,0.06,21.5–30.6,20.2,19.1,28.1,50.2,24.4,2018
685,Universiti Kebangsaan Malaysia,"19,353",11.8,0.12,21.5–30.6,30.5,21.4,11,34.1,39.1,2018
686,Keio University,"34,689",11.1,0.07,21.5–30.6,31.6,23.2,33.1,40.1,27.5,2018
687,King Mongkut’s University of Technology Thonburi,"16,413",22,0.01,21.5–30.6,18,10.6,42.3,98,30.1,2018
688,Kingston University,"17,340",21.5,0.36,21.5–30.6,18.8,15.6,26.4,32.2,80.2,2018
689,K.N. Toosi University of Technology,"7,079",23,0.00,21.5–30.6,19.4,18.5,27,47.4,16.7,2018
690,Kobe University,"15,751",7.8,0.07,21.5–30.6,30.3,19.3,26.5,38.9,24.8,2018
691,Kochi University,"5,584",8.4,0.01,21.5–30.6,20.1,9.4,36,37.6,25.8,2018
692,Kumamoto University,"10,214",7.8,0.06,21.5–30.6,24.8,13.6,24.9,43.8,26.4,2018
693,Kuwait University,"37,752",24,0.13,21.5–30.6,19.1,8.8,27.1,35.3,70.8,2018
694,Kyungpook National University,"27,162",18.2,0.04,21.5–30.6,22.1,19.6,22.9,39,24.5,2018
695,University of La Laguna,"20,248",14,0.04,21.5–30.6,18.1,9.7,57.5,32.4,46.6,2018
696,Leeds Beckett University,"20,120",20.7,0.14,21.5–30.6,16.8,11.1,39.5,32.2,46.8,2018
697,University of Lincoln,"10,875",16,0.16,21.5–30.6,17,12.1,30.1,32.8,65.5,2018
698,University of Ljubljana,"42,922",15.8,0.04,21.5–30.6,25.7,16.1,35.8,35.6,38.5,2018
699,Manchester Metropolitan University,"26,685",15.3,0.15,21.5–30.6,19.1,11.8,29.9,32,59.4,2018
700,University of Maribor,"13,197",15.4,0.04,21.5–30.6,18.9,15.3,49,39.2,36.7,2018
701,Marquette University,"10,664",12.4,0.05,21.5–30.6,35.1,12.7,30,34.6,22,2018
702,Middle East Technical University,"26,739",26.3,0.07,21.5–30.6,28.6,20.6,31.9,61.2,29.4,2018
703,University of Minho,"18,257",18.4,0.10,21.5–30.6,23.2,22.8,35.8,67.6,47.3,2018
704,Mississippi State University,"38,420",28.6,0.04,21.5–30.6,19,15.8,42.9,34.9,23.1,2018
705,Monterrey Institute of Technology,"14,003",17.2,0.13,21.5–30.6,24.3,14.8,31.9,80.1,65.4,2018
706,University of Murcia,"30,623",15.3,0.06,21.5–30.6,20.1,12.4,32.1,33,34.7,2018
707,Nagoya City University,"4,317",8,0.03,21.5–30.6,23.1,12.5,32.2,42.8,19.5,2018
708,Nanjing Agricultural University,"26,301",16.1,0.01,21.5–30.6,23,16.2,43.1,42.9,18,2018
709,Nanjing Medical University,"12,783",9.1,0.05,21.5–30.6,24.9,22.6,37.6,32.8,19.5,2018
710,Nanjing Normal University,"26,714",14.6,0.03,21.5–30.6,19.9,10.2,40.2,47.3,18.4,2018
711,Nanjing Tech University,"30,098",17.9,0.01,21.5–30.6,17.7,12,39.4,62,18,2018
712,National Autonomous University of Mexico,"145,024",12.1,0.06,21.5–30.6,34.4,29.4,19.4,57.3,39.3,2018
713,National Central University,"10,859",9.5,0.10,21.5–30.6,25,23.3,20.9,67.2,35.1,2018
714,National Chengchi University,"15,555",16.9,0.13,21.5–30.6,23,24.5,11.5,34,42.8,2018
715,National Institute of Applied Sciences of Lyon (INSA Lyon),"6,029",8.5,0.30,21.5–30.6,25.7,12.6,39,62.8,75.3,2018
716,National Institute of Technology Rourkela,"5,746",19.1,0.04,21.5–30.6,25.3,13.9,47.4,33.3,15.5,2018
717,National University of Sciences and Technology,"10,373",8,0.03,21.5–30.6,20.3,8.7,39.9,32.6,37,2018
718,National Sun Yat-Sen University,"9,013",15.7,0.05,21.5–30.6,24.4,28.1,26.4,46.8,27.9,2018
719,National Yang-Ming University,"4,255",5,0.02,21.5–30.6,37.8,18,37.7,34.8,18.6,2018
720,New Mexico State University (Main campus),"13,670",16.7,0.08,21.5–30.6,22.8,9,57.7,36.4,35.2,2018
721,University of North Carolina at Greensboro,"17,774",23.9,0.03,21.5–30.6,22.9,20.2,41,33,19.1,2018
722,Northeast Normal University,"24,802",15.6,0.01,21.5–30.6,22.7,5.8,51.2,33.5,16.4,2018
723,University of Northern British Columbia (UNBC),"2,752",11.4,0.10,21.5–30.6,20.2,13.1,34.6,36.6,38.9,2018
724,Northwestern Polytechnical University,"26,904",14.2,0.03,21.5–30.6,23.9,29.7,17.2,76.4,18.4,2018
725,Nottingham Trent University,"23,045",16.9,0.18,21.5–30.6,18.3,11.4,35.1,32,60,2018
726,Okayama University,"13,115",7.9,0.04,21.5–30.6,25.4,15.4,26.4,45.9,22.5,2018
727,Old Dominion University,"19,148",19.7,0.03,21.5–30.6,24.2,18.2,51,1.7,28.8,2018
728,Osaka City University,"8,386",9.1,0.04,21.5–30.6,25.2,13.9,26,38.7,22.4,2018
729,Otto von Guericke University of Magdeburg,"14,248",12.2,0.14,21.5–30.6,23.4,12.8,47.3,41.6,52.9,2018
730,University of Oviedo,"23,806",13.4,0.02,21.5–30.6,27,13.5,49.1,34.1,31.9,2018
731,Palacký University Olomouc,"18,332",11.4,0.10,21.5–30.6,19.3,12.2,45,32.5,54.6,2018
732,Panjab University,"17,046",22.6,0.01,21.5–30.6,27.1,8.6,55.5,31.8,16,2018
733,University of Patras,"24,989",33.9,0.05,21.5–30.6,19.1,12.4,37.2,45.1,35.7,2018
734,University of Pécs,"16,396",12.6,0.17,21.5–30.6,19.4,10.1,39.3,46.9,55.3,2018
735,University of the Philippines,"51,086",11.2,0.01,21.5–30.6,20.5,10,40,32.6,39.8,2018
736,Pontifical Catholic University of Peru,"27,013",17,0.03,21.5–30.6,15.4,5.2,40.6,31.7,51.3,2018
737,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),"15,638",22,0.03,21.5–30.6,27.5,23.1,21.5,99.8,40.3,2018
738,Portland State University,"21,207",15.9,0.09,21.5–30.6,20.4,15.4,49.4,39.6,32,2018
739,University of Pretoria,"36,005",24.1,0.08,21.5–30.6,25.7,26.5,29.3,63.5,49.9,2018
740,Pusan National University,"25,464",19.7,0.11,21.5–30.6,27.1,27.9,28.8,63.1,34.9,2018
741,Universiti Putra Malaysia,"25,929",12.9,0.18,21.5–30.6,26.6,23.7,17.2,36,61.1,2018
742,University of Regina,"12,178",22.2,0.15,21.5–30.6,16.9,6.2,42.5,32.5,51.2,2018
743,University Rey Juan Carlos,"33,849",26.5,0.11,21.5–30.6,18.8,10.3,37.3,34.6,42.8,2018
744,Rochester Institute of Technology,"13,784",16.2,0.17,21.5–30.6,20.1,17.7,41.2,33.6,37.9,2018
745,University of Roehampton,"7,170",17.7,0.28,21.5–30.6,18.8,19.2,16.2,32.1,72,2018
746,Universiti Sains Malaysia,"25,975",12.9,0.08,21.5–30.6,32.2,17.7,15,38.4,45.8,2018
747,University of Salamanca,"30,943",18.5,0.14,21.5–30.6,24.8,13.7,35.5,33.5,47.7,2018
748,University of Salford,"15,790",16.6,0.26,21.5–30.6,21.2,14.3,22,32.6,69.9,2018
749,University of Santiago de Compostela,"27,573",15.9,0.08,21.5–30.6,20.9,15,48.2,35.2,44.2,2018
750,Savitribai Phule Pune University,"6,155",15.9,0.03,21.5–30.6,38.9,7.2,21.6,34.4,18.3,2018
751,University of Science and Technology Beijing,"24,384",15.8,0.03,21.5–30.6,25.6,22.2,16,60.1,17.4,2018
752,University of Seoul,"8,902",17,0.05,21.5–30.6,24.9,15.5,22.2,33.9,25,2018
753,University of Seville,"54,413",18.5,0.02,21.5–30.6,20.9,15.4,35.7,42.8,34.7,2018
754,Shanghai University,"36,461",13.5,0.05,21.5–30.6,20.6,15.9,25.5,45.7,23.5,2018
755,Shantou University,"9,857",12,0.00,21.5–30.6,18.6,10.5,38.3,34.2,33.6,2018
756,Sharif University of Technology,"11,228",17.9,0.00,21.5–30.6,25.5,26.5,36.7,96.4,19.6,2018
757,Sichuan University,"60,848",13.9,0.04,21.5–30.6,30.6,24.5,25.2,71.2,20.7,2018
758,Sogang University,"9,440",21.5,0.07,21.5–30.6,27.2,28.3,25.4,48.7,28.6,2018
759,University of Southern Queensland,"11,921",25.9,0.19,21.5–30.6,21.9,16.5,26,33.1,69.1,2018
760,University of South Wales,"17,330",17,0.19,21.5–30.6,16.5,9,38.5,32.3,61.1,2018
761,Suranaree University of Technology,"14,107",32.6,0.01,21.5–30.6,21.9,10.1,33.6,40.6,32.2,2018
762,University of Szeged,"20,864",13.1,0.12,21.5–30.6,20.4,10.8,34,35.4,51.7,2018
763,University of Tabriz,"22,421",30.2,0.00,21.5–30.6,25,14.6,35.2,41.2,16,2018
764,Taipei Medical University,"5,929",12.1,0.07,21.5–30.6,25.2,26.4,32.1,99.6,31.4,2018
765,Tallinn University of Technology,"10,921",21.2,0.10,21.5–30.6,17.9,11.8,34.9,45.5,50.7,2018
766,Technical University of Madrid,"40,371",13.6,0.12,21.5–30.6,23.8,13.6,34.8,43,45,2018
767,University of Technology of Compiègne,"4,321",15.4,0.24,21.5–30.6,23,9.5,41.6,38.1,79.1,2018
768,Teesside University,"11,095",18,0.12,21.5–30.6,16.5,9.3,38.6,32,48,2018
769,University of Tehran,"59,457",29.4,0.02,21.5–30.6,31.1,21.7,28.2,31.7,21.4,2018
770,Tehran University of Medical Sciences,"12,668",7.6,0.03,21.5–30.6,44.2,14,21.4,35.6,17.7,2018
771,Universiti Teknologi Malaysia,"18,214",10.5,0.14,21.5–30.6,31.1,20.4,22.7,38.6,51.1,2018
772,Universiti Teknologi Petronas,"5,875",15.3,0.22,21.5–30.6,22.4,23.4,16.1,87.5,63.6,2018
773,University of Texas at El Paso,"16,595",23.8,0.07,21.5–30.6,20.9,20.6,33.9,31.7,35.7,2018
774,Tezpur University,"3,611",13.8,0.00,21.5–30.6,31.4,26.1,36.6,31.9,13.2,2018
775,Tokyo University of Agriculture and Technology,"5,797",14.8,0.06,21.5–30.6,26.1,22.6,21.3,44.1,23.4,2018
776,Tokyo University of Science,"19,791",25.1,0.01,21.5–30.6,23.2,24.9,21.7,37.4,18,2018
777,University of Vigo,"19,472",16.6,0.06,21.5–30.6,19.4,12.2,32.2,35.7,40.3,2018
778,Vilnius University,"17,364",12.3,0.06,21.5–30.6,20.1,13.5,35.6,40,47.9,2018
779,Warsaw University of Technology,"31,101",13,0.05,21.5–30.6,19.9,9.8,44.1,36.2,23.4,2018
780,Waseda University,"49,840",15.8,0.08,21.5–30.6,31,22.1,31.3,35.6,34.2,2018
781,University of the West of England,"20,470",18.4,0.19,21.5–30.6,17,14,32.6,32.4,57.5,2018
782,University of the Western Cape,"20,382",31.6,0.09,21.5–30.6,18.8,17.6,35.9,33.3,60.8,2018
783,University of Westminster,"17,040",20,0.46,21.5–30.6,19.8,15,32.2,32.1,82.2,2018
784,University of Windsor,"15,227",19.1,0.17,21.5–30.6,19.3,15,26.6,34.9,50.8,2018
