rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
531,University of Kashan,"7,844",25.7,0.04,33.5–37.0,16.1,16.9,74.3,35.1,18.3,2019
532,Keele University,"8,505",14.7,0.21,33.5–37.0,20,22.4,58.9,35.3,73.6,2019
533,Kent State University,"24,469",19.3,0.10,33.5–37.0,21.3,17.5,63.7,34.1,40.8,2019
534,King Saud University,"38,917",11,0.10,33.5–37.0,23.7,28.2,39.4,93.3,80.9,2019
535,King Saud bin Abdulaziz University for Health Sciences,"8,122",4.4,0.01,33.5–37.0,31,7.4,62.1,35.2,65.9,2019
536,University of La Laguna,"18,736",13.1,0.04,33.5–37.0,24.3,11.5,62.3,35.1,46.7,2019
537,Lappeenranta-Lahti University of Technology LUT,"3,670",24.6,0.20,33.5–37.0,26.4,29.9,35.9,52.6,60.4,2019
538,Lehigh University,"6,443",11.2,0.17,33.5–37.0,28.1,19.9,58.4,38.4,42.2,2019
539,University of Limerick,"13,969",21.4,0.17,33.5–37.0,19.2,21.9,52.1,38.3,83.3,2019
540,Lincoln University,"2,426",13.2,0.38,33.5–37.0,23,19.6,43.5,52.4,93.1,2019
541,University of Lisbon,"50,170",18.7,0.11,33.5–37.0,23.1,25.6,52.4,38.8,52.3,2019
542,Liverpool John Moores University,"18,750",17.5,0.13,33.5–37.0,15.2,16.1,66.7,34.7,69.9,2019
543,Louisiana State University,"29,533",20.5,0.06,33.5–37.0,33,22.4,54.6,34,34.5,2019
544,Makerere University,"38,596",29.2,0.08,33.5–37.0,15.8,12.2,69.2,40,59.4,2019
545,"University of Maryland, Baltimore County","11,647",18.6,0.08,33.5–37.0,23.4,18.1,62.3,35.6,33.8,2019
546,Massey University,"18,944",15.7,0.30,33.5–37.0,20.1,17.2,50.2,40.2,92.8,2019
547,Memorial University of Newfoundland,"15,154",13.8,0.16,33.5–37.0,18.5,18.5,62.8,49.4,71.4,2019
548,Missouri University of Science and Technology,"8,135",22.7,0.15,33.5–37.0,23.7,23.8,54.7,53.8,61,2019
549,Montana State University,"14,192",18.8,0.04,33.5–37.0,17.7,18.5,71.1,48.5,28.3,2019
550,Nanjing University of Information Science and Technology,"19,265",14.6,0.03,33.5–37.0,15.2,13.7,73.1,38,28.6,2019
551,National and Kapodistrian University of Athens,"54,364",27.5,0.11,33.5–37.0,22.4,14,62.3,51.4,51,2019
552,National Cheng Kung University (NCKU),"20,511",13.7,0.12,33.5–37.0,30.9,38.7,26,99.7,33.6,2019
553,National Chiao Tung University,"12,053",16.8,0.12,33.5–37.0,36.4,40.9,27.5,86.3,33.8,2019
554,National Yang-Ming University,"4,255",5.1,0.02,33.5–37.0,41.5,19.4,46.5,38.6,21.1,2019
555,University of Neuchâtel,"4,352",9,0.22,33.5–37.0,25,20.4,45.3,35.6,91.3,2019
556,New Jersey Institute of Technology,"12,044",19.8,0.19,33.5–37.0,18,15.4,64.2,35.9,58.1,2019
557,Norwegian University of Life Sciences,"5,700",6.9,0.23,33.5–37.0,25.5,10.4,63.8,38.8,80.1,2019
558,NOVA University of Lisbon,"19,885",18.6,0.17,33.5–37.0,26.4,24.5,45.6,46.8,59.9,2019
559,Oklahoma State University,"21,638",15.6,0.07,33.5–37.0,26,19.6,60.9,37,42.9,2019
560,The Open University,"64,640",33.9,0.08,33.5–37.0,18.5,16.4,68.5,34.4,54.4,2019
561,Oxford Brookes University,"14,005",16.7,0.28,33.5–37.0,30.4,26.1,44.6,34.4,77.4,2019
562,University of Palermo,"28,801",19.5,0.01,33.5–37.0,17.9,16.6,71.3,35.1,26.3,2019
563,Panthéon-Sorbonne University – Paris 1,"40,917",33.7,0.20,33.5–37.0,48.1,38,9.6,34.4,54,2019
564,University of Parma,"24,346",26.3,0.06,33.5–37.0,17.2,17.6,68.1,40.7,37.7,2019
565,Universidad Peruana Cayetano Heredia,"5,885",12.1,0.00,33.5–37.0,15.4,11.5,76.3,34.7,45.9,2019
566,University of the Philippines,"45,410",9.7,0.01,33.5–37.0,21.7,16.4,69.1,35.8,39.5,2019
567,Universitat Politècnica de Catalunya,"21,591",9.1,0.14,33.5–37.0,29.7,17.3,53.7,40.9,56.2,2019
568,Pontifical Javeriana University,"29,643",16.4,0.01,33.5–37.0,14.4,8.6,84,34.1,44.6,2019
569,Renmin University of China,"25,168",11.8,0.06,33.5–37.0,42.5,20.3,44.4,44.9,44.9,2019
570,Saint Louis University,"11,220",7.3,0.07,33.5–37.0,36.6,14.9,60.5,36.3,28.5,2019
571,University of Salento,"11,927",28.4,0.01,33.5–37.0,28,18.6,61.6,37.8,26.4,2019
572,San Diego State University,"29,974",30.3,0.08,33.5–37.0,23.4,23.4,58,34.8,32.1,2019
573,Savitribai Phule Pune University,"6,186",15.3,0.02,33.5–37.0,38.8,15.4,50.7,35.6,17.6,2019
574,Sejong University,"11,886",16.4,0.09,33.5–37.0,24.6,19.7,60,38.1,38.4,2019
575,Shandong University,"46,351",13.7,0.06,33.5–37.0,35.9,31,32.4,68.6,26.3,2019
576,"Soochow University, China","42,684",15.2,0.07,33.5–37.0,23,19.5,67.5,66.4,27.9,2019
577,South China University of Technology,"42,472",14.5,0.05,33.5–37.0,22.5,27.8,57.5,84.6,28.5,2019
578,Southeast University,"33,063",11.8,0.05,33.5–37.0,29.5,31.4,42.2,95.2,25.9,2019
579,Southern Cross University,"8,678",24.5,0.21,33.5–37.0,23,21.7,52.6,39.9,64.2,2019
580,Stevens Institute of Technology,"5,636",16.2,0.35,33.5–37.0,20.8,15.4,60.7,36.4,65.9,2019
581,SUNY Binghamton University,"17,582",23,0.15,33.5–37.0,23,19.9,65,36.8,43.4,2019
582,Taipei Medical University,"5,895",10.5,0.09,33.5–37.0,26.9,29.2,48.1,96.4,35.1,2019
583,The University of Texas at San Antonio,"26,089",25.1,0.05,33.5–37.0,17.2,19.4,74.8,35.6,35.8,2019
584,Tianjin University,"33,429",12.9,0.05,33.5–37.0,32.8,32.8,33.7,94.5,23.6,2019
585,University of Toledo,"18,238",15.2,0.11,33.5–37.0,36,14.3,48.3,43.8,44.7,2019
586,Universiti Tunku Abdul Rahman (UTAR),"19,179",17.2,0.02,33.5–37.0,13.2,8.9,80.5,35.7,30.4,2019
587,University of Udine,"11,472",17.1,0.06,33.5–37.0,26.1,15.5,68,37.3,38.9,2019
588,University of Ulsan,"13,523",12.3,0.04,33.5–37.0,19.4,21.8,63.3,49.4,21.6,2019
589,The University of the West Indies,"43,295",12.5,0.04,33.5–37.0,15.7,8.7,68.7,34,65,2019
590,Worcester Polytechnic Institute,"5,517",12.6,0.22,33.5–37.0,20.9,17.5,62.4,35,55.1,2019
591,Xiamen University,"40,507",14.9,0.05,33.5–37.0,30.9,22.1,56.6,48.6,30.9,2019
592,Xi’an Jiaotong University,"33,973",10.8,0.05,33.5–37.0,32.3,27.7,41.8,60.8,40.5,2019
593,University of the Aegean,"12,352",38.7,0.01,26.0–33.4,16.8,17,47.9,34.8,36.2,2019
594,The University of Aizu,"1,165",10.5,0.05,26.0–33.4,18.7,11.9,40.3,38.3,67.8,2019
595,University of Alcalá,"17,711",12.8,0.22,26.0–33.4,30.4,14.5,37.5,41,61.6,2019
596,University of Algarve,"7,501",12.4,0.13,26.0–33.4,18.5,12.5,41.1,35.8,58.7,2019
597,American University in Cairo,"5,997",13.7,0.04,26.0–33.4,24.9,23.2,22.2,34.9,66.1,2019
598,Amrita Vishwa Vidyapeetham,"14,395",11.9,0.13,26.0–33.4,22.7,11.1,39.8,48.2,46.8,2019
599,"University of the Andes, Colombia","15,921",8.7,0.02,26.0–33.4,23.3,13.4,49.2,36.4,51.7,2019
600,Aristotle University of Thessaloniki,"46,597",26.3,0.05,26.0–33.4,17.7,15.7,60.3,40.9,40.3,2019
601,University of Arkansas,"24,545",20.3,0.06,26.0–33.4,25.2,20.7,40.1,39.1,31.2,2019
602,Athens University of Economics and Business,"9,839",46.9,0.04,26.0–33.4,19.7,21.4,40.5,36.9,44.8,2019
603,Auburn University,"24,274",18.2,0.06,26.0–33.4,32.8,20.8,34.8,40.7,36.8,2019
604,Banaras Hindu University,"12,220",9.3,0.03,26.0–33.4,31.1,16.5,43.3,34.2,17.6,2019
605,University of the Basque Country,"42,581",14.6,0.04,26.0–33.4,20.4,16.5,50,36.2,40.1,2019
606,Baylor University,"16,932",16.6,0.05,26.0–33.4,31.1,17.8,41.7,35.1,28.6,2019
607,Beijing Institute of Technology,"28,910",11.8,0.08,26.0–33.4,28.1,28,22.8,96.7,23.5,2019
608,University of Beira Interior,"6,909",15.6,0.10,26.0–33.4,17.1,16.1,50.7,34.4,45.1,2019
609,Ben-Gurion University of the Negev,"15,133",18.9,0.03,26.0–33.4,29.7,28.2,39.2,45,36.6,2019
610,Benha University,"89,763",29,0.05,26.0–33.4,14.7,7.7,52.1,35.3,39.9,2019
611,Beni-Suef University,"66,543",26.1,0.01,26.0–33.4,15,7.1,64.3,34,43.3,2019
612,University of Bradford,"9,240",17,0.28,26.0–33.4,19.5,15.6,30.7,36.4,81.3,2019
613,University of Brighton,"16,905",17.5,0.22,26.0–33.4,16.8,13.6,44.6,34.9,73.9,2019
614,Ca’ Foscari University of Venice,"16,090",34.3,0.09,26.0–33.4,24.7,26.6,37,37.1,44.6,2019
615,University of Cagliari,"27,885",24,0.02,26.0–33.4,17.2,13.2,59.8,36,37,2019
616,Carlos III University of Madrid,"16,917",11,0.15,26.0–33.4,26.4,16,37.3,37.8,58.6,2019
617,Catholic University of Portugal,"10,904",10.7,0.16,26.0–33.4,19.7,8,64.3,36.4,51.9,2019
618,University of Central Florida,"54,697",36.2,0.03,26.0–33.4,27.8,26.8,44.9,43.3,30.9,2019
619,Central South University,"53,069",17.3,0.02,26.0–33.4,27.9,28.3,41.7,92.7,23.4,2019
620,Chang Gung University,"7,527",12.3,0.04,26.0–33.4,20.7,24.9,30.4,80.9,22.6,2019
621,Chiba University,"13,898",10,0.05,26.0–33.4,26.6,18.1,32.2,49.8,24.9,2019
622,University of Chile,"39,345",17.1,0.06,26.0–33.4,24.3,18,34.6,34,50.5,2019
623,China Agricultural University,"19,056",11.5,0.01,26.0–33.4,32.4,25.9,41.5,48.9,21.1,2019
624,"China University of Geosciences, Beijing","18,114",17.4,0.01,26.0–33.4,27.7,15.7,39.5,48.2,24.7,2019
625,University of Clermont Auvergne,"34,572",18.3,0.13,26.0–33.4,14.8,9.1,60.1,34.9,59.9,2019
626,COMSATS University Islamabad,"31,413",10.9,0.01,26.0–33.4,15.6,9,63.2,34.1,45.5,2019
627,Concordia University,"32,065",30.6,0.28,26.0–33.4,18.9,25.2,40.7,37.1,81.6,2019
628,University of Costa Rica,"32,276",14.3,0.02,26.0–33.4,15.1,7.4,60.7,34,48.5,2019
629,Covenant University,"9,369",18.1,0.00,26.0–33.4,25.6,13.9,36.9,50.6,28.1,2019
630,Coventry University,"25,120",14.4,0.45,26.0–33.4,17,11.2,39.5,34.1,85.9,2019
631,Dalian University of Technology,"39,075",16.2,0.02,26.0–33.4,23.6,21.8,36.2,81.3,26,2019
632,University of Dayton,"10,116",13.9,0.13,26.0–33.4,30.5,23.3,24.9,39.6,31.8,2019
633,University of Delhi,"22,854",23.8,0.01,26.0–33.4,39,18.5,29.1,34.1,19.1,2019
634,De Montfort University,"17,130",19.2,0.25,26.0–33.4,16.4,14,42.9,34.2,69.7,2019
635,University of Deusto,"8,665",21.3,0.11,26.0–33.4,29.3,24.8,29.8,38.2,46.9,2019
636,East China University of Science and Technology,"21,602",11.9,0.01,26.0–33.4,21.6,16.8,43.7,51.7,17.1,2019
637,Eastern Mediterranean University,"19,694",30.6,0.84,26.0–33.4,18.2,14.6,47.8,34,82.3,2019
638,École Centrale de Lyon,"1,938",15.6,0.29,26.0–33.4,32,18.4,23.7,64.2,68.7,2019
639,École normale supérieure Paris-Saclay,"1,830",11.7,0.15,26.0–33.4,34.6,23.6,32,46.2,55.5,2019
640,Edinburgh Napier University,"11,155",19.9,0.32,26.0–33.4,15.8,13.1,44.1,36.2,79.2,2019
641,Embry-Riddle Aeronautical University,"16,010",17.3,0.10,26.0–33.4,14.9,8.6,77.6,34.2,29.9,2019
642,Eötvös Loránd University,"27,267",19.4,0.10,26.0–33.4,19.9,18.3,44.5,35.5,52.9,2019
643,Ewha Womans University,"14,893",14.3,0.14,26.0–33.4,29.1,27.4,34.1,69.7,45.2,2019
644,Federal University of Minas Gerais,"44,108",13.3,0.02,26.0–33.4,29.3,16.8,42.5,38.3,25.4,2019
645,Federal University of Rio de Janeiro,"55,109",14,0.02,26.0–33.4,33.4,21.4,23.6,35.2,29,2019
646,Universidade Federal do Rio Grande do Sul,"47,931",17.1,0.02,26.0–33.4,31.7,14.1,40.5,48.1,24.9,2019
647,Universidade Federal de São Paulo (UNIFESP),"13,520",8.6,0.01,26.0–33.4,33.9,19.7,45.8,35,27,2019
648,Federico Santa María Technical University,"19,273",27.9,0.03,26.0–33.4,12.1,10.2,50.4,44.3,54.4,2019
649,Fordham University,"12,646",12.5,0.15,26.0–33.4,41,23.2,34.5,34.7,36.9,2019
650,Fuzhou University,"34,664",16.6,0.01,26.0–33.4,15.4,11.3,53.6,44.8,22.9,2019
651,Glasgow Caledonian University,"12,985",20.1,0.18,26.0–33.4,18,13.1,55.8,34.8,59.2,2019
652,University of Granada,"52,989",14.9,0.10,26.0–33.4,23.5,19,48.3,35,47,2019
653,University of Greenwich,"14,580",17.9,0.35,26.0–33.4,16,13.6,41,34.9,87.9,2019
654,University of Haifa,"17,848",30.6,0.02,26.0–33.4,24.9,30.8,38,36.2,35.5,2019
655,University of Hertfordshire,"17,555",17.6,0.28,26.0–33.4,16.5,12.8,45.1,34.8,79.2,2019
656,Hiroshima University,"14,875",8.6,0.07,26.0–33.4,28.4,20.4,32.5,50.4,29.6,2019
657,Huazhong Agricultural University,"26,178",17.9,0.02,26.0–33.4,20.9,14.9,47.2,45.3,20.2,2019
658,University of Huddersfield,"15,055",21.5,0.26,26.0–33.4,20.7,18,43.1,36,70.5,2019
659,University of Ibadan,"25,416",15.6,0.01,26.0–33.4,25,12.1,44.7,41.2,34.5,2019
660,Ilmenau University of Technology,"6,253",8,0.20,26.0–33.4,26.7,11.8,30.7,40.3,58.6,2019
661,"Indian Institute of Science Education and Research, Pune","1,130",8.5,0.00,26.0–33.4,27.5,15,59.7,34.3,19.5,2019
662,Indian Institute of Technology Bhubaneswar,"1,016",9.4,0.00,26.0–33.4,19.1,10.3,64.8,35.6,17.4,2019
663,Indian Institute of Technology Guwahati,"5,592",13.2,0.01,26.0–33.4,29.5,19.3,39.7,37.5,15,2019
664,Indian Institute of Technology Hyderabad,"1,969",11.7,0.00,26.0–33.4,26.4,18,44.6,39.6,16.8,2019
665,Indian Institute of Technology Madras,"9,013",15.8,0.01,26.0–33.4,41.5,25.4,27,69.1,18.4,2019
666,University of Indonesia,"41,144",10.1,0.08,26.0–33.4,36.2,17.5,18.8,83.1,52.9,2019
667,University of Ioannina,"22,492",44.3,0.03,26.0–33.4,15.9,17.1,63.3,38.7,43.2,2019
668,Iran University of Science and Technology,"14,208",33.5,0.00,26.0–33.4,25.4,26.8,42.7,66.3,15.8,2019
669,ISCTE-University Institute of Lisbon,"8,866",25.2,0.13,26.0–33.4,25.5,24.9,25,37.3,49.1,2019
670,Isfahan University of Technology,"9,816",20.7,0.01,26.0–33.4,24.1,22,43.5,85.7,20.6,2019
671,Istanbul Technical University,"34,594",22.8,0.04,26.0–33.4,23.6,27.1,32.9,100,26.1,2019
672,Jadavpur University,"11,515",17.5,0.01,26.0–33.4,36.1,20.9,29.4,39.1,15,2019
673,Jagiellonian University,"42,131",11.5,0.07,26.0–33.4,22.3,15.4,50.7,34.8,35.5,2019
674,Jaume I University,"12,581",16.5,0.09,26.0–33.4,21.6,15,55.5,36.8,41.8,2019
675,University of Johannesburg,"25,515",24,0.09,26.0–33.4,19.3,26,36.9,40.2,60.4,2019
676,Juntendo University,"4,407",3.8,0.02,26.0–33.4,35.6,13.7,28.2,48.4,20.6,2019
677,Kafrelsheikh University,"66,990",40.7,0.01,26.0–33.4,11.2,7.4,63.8,38.2,46.3,2019
678,Kansas State University,"21,970",14.6,0.09,26.0–33.4,24,19.8,47.1,41.3,45.2,2019
679,Universiti Kebangsaan Malaysia,"18,904",11.1,0.14,26.0–33.4,34.3,21.4,18.4,36.2,43.3,2019
680,Keio University,"34,740",10.6,0.07,26.0–33.4,31.6,24.8,34.9,42.3,29.9,2019
681,Kindai University,"32,322",13.5,0.02,26.0–33.4,18.9,10.7,52.2,39.2,21.9,2019
682,King Fahd University of Petroleum and Minerals,"6,427",6.3,0.18,26.0–33.4,28.7,15.4,36.7,65,83.8,2019
683,Kingston University,"16,545",20.3,0.36,26.0–33.4,18,16.7,29,34.4,83.1,2019
684,Kobe University,"15,786",7.7,0.07,26.0–33.4,32.8,19.8,30.2,46.1,26.1,2019
685,Konkuk University,"14,173",26.7,0.14,26.0–33.4,33.3,34.3,24.6,47.9,44.7,2019
686,University of Las Palmas de Gran Canaria,"18,532",16.4,0.07,26.0–33.4,29.4,10.9,35.1,34,34.1,2019
687,Lebanese American University,"7,734",13.6,0.19,26.0–33.4,30.5,9.6,44.4,34,86.9,2019
688,University of Leoben,"3,103",6.1,0.16,26.0–33.4,28.3,11.8,37.8,54.5,70.6,2019
689,University of Lincoln,"11,475",15.8,0.14,26.0–33.4,15.4,13.1,44.1,34.9,68.3,2019
690,University of Ljubljana,"40,834",15.2,0.05,26.0–33.4,23.2,17.4,40.1,38.1,40.2,2019
691,University of Lorraine,"57,103",19,0.15,26.0–33.4,20.3,12.8,59.6,39.6,60.1,2019
692,Louisiana Tech University,"11,138",27.4,0.04,26.0–33.4,17.7,10.5,53,34.5,33.6,2019
693,Mahidol University,"28,611",10.2,0.04,26.0–33.4,29.1,18.2,44.8,74.7,45.6,2019
694,Manchester Metropolitan University,"27,730",15.4,0.16,26.0–33.4,18,13.2,45.3,34.2,62.5,2019
695,Mansoura University,"136,359",25,0.03,26.0–33.4,16.8,8.9,59.2,40.5,43.3,2019
696,Marquette University,"10,494",12.3,0.05,26.0–33.4,36.1,14,32.1,36.2,23.7,2019
697,Masaryk University,"33,243",21.5,0.21,26.0–33.4,22.1,24.7,34.6,35.1,59.2,2019
698,Mashhad University of Medical Sciences,"9,015",10.6,0.02,26.0–33.4,27.3,11.6,48,34,18.1,2019
699,Middle East Technical University,"27,294",32.2,0.06,26.0–33.4,26.4,21,28.3,66.4,29.9,2019
700,Miguel Hernández University of Elche,"13,667",20.8,0.04,26.0–33.4,24.4,12.4,43.2,36.9,31.4,2019
701,University of Minho,"18,299",18.4,0.10,26.0–33.4,21.4,19.2,39.4,57.8,48,2019
702,Mississippi State University,"23,609",18.6,0.03,26.0–33.4,21,16.1,41.8,38,24.2,2019
703,Monterrey Institute of Technology,"14,215",16.1,0.11,26.0–33.4,22,16.1,39.8,73.5,59.9,2019
704,Nanjing Agricultural University,"26,198",15.9,0.02,26.0–33.4,20.6,17,43,45.7,19.8,2019
705,Nanjing Medical University,"13,707",9.1,0.05,26.0–33.4,23.6,24.1,36.4,34.9,19.6,2019
706,Nanjing Normal University,"26,894",13.2,0.03,26.0–33.4,19.7,11.1,47,48.5,20.6,2019
707,Nanjing Tech University,"31,846",14.2,0.01,26.0–33.4,17.5,11.6,48.9,54.3,21.1,2019
708,Nantes Université,"36,520",24.5,0.10,26.0–33.4,19,19.8,56.4,37,49.1,2019
709,National Autonomous University of Mexico,"162,018",13.6,0.06,26.0–33.4,32.6,28.1,19.2,55.7,40.5,2019
710,National Institute of Applied Sciences of Lyon (INSA Lyon),"6,125",8.8,0.29,26.0–33.4,27.6,15,38.1,65.3,76.9,2019
711,National Institute of Technology Rourkela,"6,010",20,0.04,26.0–33.4,26.1,13.2,44.2,37.3,16.4,2019
712,National Sun Yat-Sen University,"9,522",14.9,0.05,26.0–33.4,24.6,28.3,25.9,55.4,30.7,2019
713,National Taiwan Normal University,"10,621",12.6,0.26,26.0–33.4,32,36.3,23,78.3,51.1,2019
714,"University of Nevada, Las Vegas","25,120",26.1,0.05,26.0–33.4,29.4,21.2,43,34,31.5,2019
715,New Mexico State University (Main campus),"13,329",17.3,0.08,26.0–33.4,21.8,14.3,53.9,38.6,35.5,2019
716,Nippon Medical School,837,6.3,0.01,26.0–33.4,28.5,25,44.3,35.6,26.7,2019
717,University of North Carolina at Greensboro,"18,593",24.9,0.03,26.0–33.4,21.2,20.6,39,34.9,19.5,2019
718,Northeast Normal University,"25,325",16.2,0.02,26.0–33.4,27,10.1,50.9,35.8,17.2,2019
719,Northwestern Polytechnical University,"27,423",13.6,0.03,26.0–33.4,26.2,30.1,27.8,78.9,20.2,2019
720,Nottingham Trent University,"23,460",16,0.19,26.0–33.4,16.4,12.5,52.1,34.2,63.4,2019
721,Old Dominion University,"19,064",19.3,0.03,26.0–33.4,22.8,19.2,57.1,34,29.9,2019
722,Open University of Catalonia,"20,133",54.6,0.03,26.0–33.4,12.8,12.5,71.3,34.9,39.8,2019
723,Otto von Guericke University of Magdeburg,"14,427",12.1,0.16,26.0–33.4,24.3,13.7,45.9,42.6,56.8,2019
724,University of Oviedo,"18,689",10.8,0.03,26.0–33.4,25.5,14.7,50.8,38,34.1,2019
725,Palacký University Olomouc,"17,968",11.5,0.12,26.0–33.4,18.9,11.8,42.5,34.8,57.1,2019
726,Panjab University,"18,360",21.5,0.01,26.0–33.4,26.9,11,54.5,34,16,2019
727,University of Pécs,"17,456",13.3,0.18,26.0–33.4,18.8,16.7,37.6,39,55.3,2019
728,Polytechnic Institute of Porto,"18,215",17,0.06,26.0–33.4,12.2,7.8,64.9,34.1,31.6,2019
729,Polytechnic University of Valencia,"21,945",9.4,0.13,26.0–33.4,25.4,12,45.2,44.5,47.5,2019
730,Pontificia Universidad Católica de Chile,"27,485",15.2,0.07,26.0–33.4,25.5,24,44,39,56.9,2019
731,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),"15,415",18.7,0.06,26.0–33.4,27,21.8,30.6,98.2,43.5,2019
732,Portland State University,"20,666",18.4,0.09,26.0–33.4,19.8,21.7,42.8,34.6,31.8,2019
733,University of Pretoria,"35,687",23.2,0.08,26.0–33.4,23.8,28.7,35.7,59.4,51,2019
734,Pusan National University,"24,409",18.4,0.11,26.0–33.4,27.8,28.2,28.4,63.2,35.3,2019
735,Université du Québec,"54,198",20.2,0.10,26.0–33.4,22.6,21.3,39.4,41.8,65.6,2019
736,University of Regina,"12,585",22.5,0.15,26.0–33.4,15.3,14.8,45.8,36,54.1,2019
737,University of Rennes 1,"27,685",17.4,0.11,26.0–33.4,19.1,15.4,49.8,36.4,55.1,2019
738,Rikkyo University,"20,542",24.7,0.03,26.0–33.4,14.4,8.6,60.7,34.3,38.9,2019
739,Rochester Institute of Technology,"14,200",16.2,0.18,26.0–33.4,19.6,17.2,42.9,36.1,39.9,2019
740,Roskilde University,"6,109",16.1,0.10,26.0–33.4,19.4,31,44.4,37.5,49.3,2019
741,Universiti Sains Malaysia,"21,394",11.2,0.13,26.0–33.4,35.6,22.4,18.8,43.2,50.7,2019
742,University of Salamanca,"29,243",17.7,0.15,26.0–33.4,27.8,15.2,33.6,35.6,49.5,2019
743,University of Salford,"15,945",18.8,0.25,26.0–33.4,18.1,15.4,34.5,34.5,71.4,2019
744,University of San Diego,"7,671",13,0.08,26.0–33.4,37.4,18.1,38.1,39.5,25,2019
745,University of Santiago de Compostela,"26,118",15.2,0.08,26.0–33.4,26.8,16,50.5,39,44.3,2019
746,University of Sassari,"12,227",21.2,0.01,26.0–33.4,20.7,15.1,51.6,35.6,36.2,2019
747,University of Seville,"55,395",19.4,0.07,26.0–33.4,27,18.8,38.7,36.6,38.4,2019
748,Sharif University of Technology,"9,435",19,0.00,26.0–33.4,26.2,31.9,38.8,93.8,19.9,2019
749,Shenzhen University,"34,095",17.2,0.01,26.0–33.4,15.8,17.7,62.6,49.9,33.7,2019
750,Université de Sherbrooke,"15,148",12.7,0.08,26.0–33.4,27.8,13.4,51.5,36.6,57.6,2019
751,Shiraz University of Technology,"1,512",14.5,0.00,26.0–33.4,21.6,18.6,46.6,43.5,15.2,2019
752,Sichuan University,"59,998",13.8,0.03,26.0–33.4,32.7,27.4,32,76.9,19.8,2019
753,Sogang University,"9,636",22.2,0.08,26.0–33.4,23.2,29.2,22.9,47.7,30.7,2019
754,University of South Alabama,"14,391",15,0.06,26.0–33.4,31.4,10,44.2,35.8,25.1,2019
755,University of South Dakota,"15,570",35.3,0.03,26.0–33.4,30.4,14.5,55.8,38.6,24.4,2019
756,University of Southern Queensland,"11,815",26.4,0.16,26.0–33.4,19.7,18.2,35.7,35.8,71.4,2019
757,University of Split,"20,093",28.3,0.02,26.0–33.4,13.8,13.8,60.4,40.5,43.3,2019
758,Suez Canal University,"39,113",12.5,0.01,26.0–33.4,17.6,7.6,69,35.3,45.5,2019
759,University of the Sunshine Coast,"8,915",29.2,0.16,26.0–33.4,15.9,22,42.3,36.3,66.3,2019
760,University of Szeged,"20,388",13.1,0.14,26.0–33.4,19.8,11.1,41.2,37.3,52.5,2019
761,University of Tabriz,"23,480",29.9,0.00,26.0–33.4,26.6,18.1,37.8,43,17.1,2019
762,Tallinn University of Technology,"10,431",20.8,0.15,26.0–33.4,16.8,14.2,37.6,45.5,58.7,2019
763,Technical University of Madrid,"39,269",13.2,0.13,26.0–33.4,31.1,13.9,37.9,42.6,47.5,2019
764,University of Technology of Compiègne,"4,254",15.9,0.24,26.0–33.4,24.2,9.9,50.1,41.9,82.7,2019
765,University of Tehran,"55,645",25.7,0.02,26.0–33.4,33.8,22.5,35,34,22.4,2019
766,Tehran University of Medical Sciences,"12,230",7.2,0.06,26.0–33.4,48.1,15.8,30.1,37.9,21.1,2019
767,Universiti Teknologi Malaysia,"17,726",10.9,0.17,26.0–33.4,35.9,24.4,23.3,44.8,57.1,2019
768,Universiti Teknologi Petronas,"6,448",16.5,0.21,26.0–33.4,25.2,30.7,26.7,78.7,64.9,2019
769,University of Texas at Arlington,"27,061",23.8,0.15,26.0–33.4,19.3,17.6,48,39.3,45.6,2019
770,University of Texas at El Paso,"16,744",23.6,0.08,26.0–33.4,19.6,21.4,41.8,34,37.9,2019
771,Texas Tech University,"32,486",22.2,0.09,26.0–33.4,30.5,20.7,42.3,36.7,44.6,2019
772,Tezpur University,"3,454",12.4,0.00,26.0–33.4,35.2,26,31.2,34.2,13.7,2019
773,University of Trás-os-Montes and Alto Douro,"6,770",12.4,0.04,26.0–33.4,22.3,20.8,34.1,34,37.3,2019
774,Ulster University,"17,920",18.9,0.08,26.0–33.4,19.8,18.2,39.5,35.2,75.3,2019
775,University of Vigo,"19,699",17,0.06,26.0–33.4,26,14.8,35.3,39,41.7,2019
776,University of Warsaw,"49,752",14,0.09,26.0–33.4,25.7,19.9,44.7,34.2,44.9,2019
777,Waseda University,"49,761",16,0.10,26.0–33.4,30.7,21.7,31.2,38,36.3,2019
778,University of the West of England,"20,895",18,0.20,26.0–33.4,15.7,14.8,42.7,34.5,62.3,2019
779,University of the Western Cape,"21,246",32.4,0.08,26.0–33.4,17.3,19.3,42.9,34.3,61,2019
780,Western Washington University,"13,726",17.7,0.01,26.0–33.4,14.7,10.2,61.1,34,22.2,2019
781,University of Westminster,"16,965",18,0.47,26.0–33.4,18.2,15.4,36.2,34.4,84.9,2019
782,West Virginia University,"23,689",16.8,0.08,26.0–33.4,18.9,10.2,53.8,34,39.4,2019
783,University of Windsor,"13,427",24.8,0.18,26.0–33.4,32.6,18.9,34.4,37.4,69.1,2019
784,University of Wolverhampton,"15,470",20.4,0.21,26.0–33.4,15,13,41.8,34.1,65.4,2019
